ORPHANET_ID	ORPHANET_NAME	OMIM_ID
765	Pyruvate dehydrogenase deficiency	312170
765	Pyruvate dehydrogenase deficiency	608782
765	Pyruvate dehydrogenase deficiency	614111
395	Homocystinuria due to methylene tetrahydrofolate reductase deficiency	236250
408	Isolated glycerol kinase deficiency	307030
147	Carbamoyl-phosphate synthetase 1 deficiency	237300
23	Argininosuccinic aciduria	207900
45	Adenosine monophosphate deaminase deficiency	612874
45	Adenosine monophosphate deaminase deficiency	615511
226	Dihydropteridine reductase deficiency	261630
217	Isolated Dandy-Walker malformation	220200
1556	Cutis marmorata telangiectatica congenita	219250
1538	Craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome	123155
1496	Corpus callosum agenesis-neuronopathy syndrome	218000
417	Neonatal severe primary hyperparathyroidism	618188
417	Neonatal severe primary hyperparathyroidism	239200
2248	Hypoplastic left heart syndrome	241550
2248	Hypoplastic left heart syndrome	614435
446	Neonatal hemochromatosis	231100
2135	Hennekam-Beemer syndrome	248910
2140	Congenital diaphragmatic hernia	142340
2140	Congenital diaphragmatic hernia	222400
2140	Congenital diaphragmatic hernia	306950
2140	Congenital diaphragmatic hernia	610187
2185	Congenital hydrocephalus	236600
2185	Congenital hydrocephalus	615219
2113	Congenital hypothalamic hamartoma syndrome	241800
2116	Hartnup disease	234500
2118	Hawkinsinuria	140350
351	Galactosialidosis	256540
374	Goldenhar syndrome	164210
2020	Congenital fiber-type disproportion myopathy	255310
2020	Congenital fiber-type disproportion myopathy	300580
2020	Congenital fiber-type disproportion myopathy	617760
2053	Freeman-Sheldon syndrome	193700
2053	Freeman-Sheldon syndrome	277720
2053	Freeman-Sheldon syndrome	616266
1933	Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	612073
1880	Ebstein malformation	224700
1885	Isolated ectopia lentis	129600
1885	Isolated ectopia lentis	225100
1885	Isolated ectopia lentis	225200
660	Omphalocele	164750
660	Omphalocele	310980
635	Neuroblastoma	613016
635	Neuroblastoma	613017
635	Neuroblastoma	616792
635	Neuroblastoma	256700
635	Neuroblastoma	613013
635	Neuroblastoma	613014
635	Neuroblastoma	613015
2612	Linear nevus sebaceus syndrome	163200
2635	Metatropic dysplasia	156530
2655	Thanatophoric dysplasia	156830
2655	Thanatophoric dysplasia	187600
2655	Thanatophoric dysplasia	187601
606	Proximal myotonic myopathy	602668
705	Pendred syndrome	274600
2801	Juvenile Paget disease	239000
884	Tetrasomy 12p	601803
2785	Osteopetrosis with renal tubular acidosis	259730
2785	Osteopetrosis with renal tubular acidosis	267200
2744	Horizontal gaze palsy with progressive scoliosis	607313
2746	Opsismodysplasia	258480
2971	Peroxisomal acyl-CoA oxidase deficiency	264470
2970	Prune belly syndrome	100100
744	Proteus syndrome	176920
2903	Familial spontaneous pneumothorax	173600
2901	Neuralgic amyotrophy	162100
718	Isolated Pierre Robin syndrome	261800
3071	Costello syndrome	218040
763	Pycnodysostosis	265800
2983	Disorder of sex development-intellectual disability syndrome	600122
2301	Congenital short bowel syndrome	300048
2301	Congenital short bowel syndrome	615237
469	Hereditary fructose intolerance	229600
2308	Jacobsen syndrome	147791
2318	Joubert syndrome with oculorenal defect	243910
2318	Joubert syndrome with oculorenal defect	608091
2318	Joubert syndrome with oculorenal defect	610188
2318	Joubert syndrome with oculorenal defect	612285
2318	Joubert syndrome with oculorenal defect	614424
2318	Joubert syndrome with oculorenal defect	614465
2318	Joubert syndrome with oculorenal defect	614844
2253	Foveal hypoplasia-presenile cataract syndrome	136520
180188	Isolated congenital breast hypoplasia/aplasia	113700
180188	Isolated congenital breast hypoplasia/aplasia	616001
2300	Multiple intestinal atresia	243150
502	Trichorhinophalangeal syndrome type 2	150230
2370	Larsen-like osseous dysplasia-short stature syndrome	608545
477	KID syndrome	148210
477	KID syndrome	242150
477	KID syndrome	602540
2343	Isolated cloverleaf skull syndrome	148800
2343	Isolated cloverleaf skull syndrome	600775
2346	Angioosteohypertrophic syndrome	149000
2346	Angioosteohypertrophic syndrome	608355
2346	Angioosteohypertrophic syndrome	608354
506	Leigh syndrome	256000
2430	Congenital macroglossia	153630
2414	Congenital pulmonary lymphangiectasia	265300
2373	Congenital laryngomalacia	150280
2377	Laurence-Moon syndrome	245800
2374	Congenital laryngeal web	150360
2466	MASA syndrome	303350
560	Marshall syndrome	154780
587	Muir-Torre syndrome	158320
570	Moebius syndrome	157900
612	Potassium-aggravated myotonia	608390
179494	Obesity due to leptin receptor gene deficiency	614963
716	Phenylketonuria	261600
287	Classical Ehlers-Danlos syndrome	130010
287	Classical Ehlers-Danlos syndrome	130000
1020	Early-onset autosomal dominant Alzheimer disease	611155
1020	Early-onset autosomal dominant Alzheimer disease	104300
1020	Early-onset autosomal dominant Alzheimer disease	104310
1020	Early-onset autosomal dominant Alzheimer disease	602096
1020	Early-onset autosomal dominant Alzheimer disease	605055
1020	Early-onset autosomal dominant Alzheimer disease	605526
1020	Early-onset autosomal dominant Alzheimer disease	606187
1020	Early-onset autosomal dominant Alzheimer disease	606889
1020	Early-onset autosomal dominant Alzheimer disease	607116
1020	Early-onset autosomal dominant Alzheimer disease	607822
1020	Early-onset autosomal dominant Alzheimer disease	609636
1020	Early-onset autosomal dominant Alzheimer disease	609790
1020	Early-onset autosomal dominant Alzheimer disease	611073
1020	Early-onset autosomal dominant Alzheimer disease	611152
1020	Early-onset autosomal dominant Alzheimer disease	611154
63	Alport syndrome	104200
63	Alport syndrome	203780
63	Alport syndrome	301050
54	X-linked recessive ocular albinism	300500
154	Familial isolated dilated cardiomyopathy	618189
154	Familial isolated dilated cardiomyopathy	613694
154	Familial isolated dilated cardiomyopathy	613697
154	Familial isolated dilated cardiomyopathy	613881
154	Familial isolated dilated cardiomyopathy	614672
154	Familial isolated dilated cardiomyopathy	615184
154	Familial isolated dilated cardiomyopathy	615235
154	Familial isolated dilated cardiomyopathy	615248
154	Familial isolated dilated cardiomyopathy	615373
154	Familial isolated dilated cardiomyopathy	615396
154	Familial isolated dilated cardiomyopathy	615916
154	Familial isolated dilated cardiomyopathy	115200
154	Familial isolated dilated cardiomyopathy	302045
154	Familial isolated dilated cardiomyopathy	600884
154	Familial isolated dilated cardiomyopathy	601154
154	Familial isolated dilated cardiomyopathy	601493
154	Familial isolated dilated cardiomyopathy	601494
154	Familial isolated dilated cardiomyopathy	604145
154	Familial isolated dilated cardiomyopathy	604288
154	Familial isolated dilated cardiomyopathy	604765
154	Familial isolated dilated cardiomyopathy	605582
154	Familial isolated dilated cardiomyopathy	606685
154	Familial isolated dilated cardiomyopathy	607482
154	Familial isolated dilated cardiomyopathy	608569
154	Familial isolated dilated cardiomyopathy	609909
154	Familial isolated dilated cardiomyopathy	609915
154	Familial isolated dilated cardiomyopathy	611407
154	Familial isolated dilated cardiomyopathy	611615
154	Familial isolated dilated cardiomyopathy	611878
154	Familial isolated dilated cardiomyopathy	611879
154	Familial isolated dilated cardiomyopathy	611880
154	Familial isolated dilated cardiomyopathy	612158
154	Familial isolated dilated cardiomyopathy	612877
154	Familial isolated dilated cardiomyopathy	613122
154	Familial isolated dilated cardiomyopathy	613172
154	Familial isolated dilated cardiomyopathy	613252
154	Familial isolated dilated cardiomyopathy	613286
154	Familial isolated dilated cardiomyopathy	613424
154	Familial isolated dilated cardiomyopathy	613426
154	Familial isolated dilated cardiomyopathy	613642
84	Fanconi anemia	617883
84	Fanconi anemia	617243
84	Fanconi anemia	617244
84	Fanconi anemia	617247
84	Fanconi anemia	227645
84	Fanconi anemia	227646
84	Fanconi anemia	227650
84	Fanconi anemia	300514
84	Fanconi anemia	600901
84	Fanconi anemia	603467
84	Fanconi anemia	609053
84	Fanconi anemia	609054
84	Fanconi anemia	610832
84	Fanconi anemia	613390
84	Fanconi anemia	613951
84	Fanconi anemia	614082
84	Fanconi anemia	614083
84	Fanconi anemia	615272
84	Fanconi anemia	616435
70	Proximal spinal muscular atrophy	253300
70	Proximal spinal muscular atrophy	253400
70	Proximal spinal muscular atrophy	253550
70	Proximal spinal muscular atrophy	271150
180176	Familial juvenile hypertrophy of the breast	113670
191	Cockayne syndrome	133540
191	Cockayne syndrome	214150
191	Cockayne syndrome	216400
191	Cockayne syndrome	216411
191	Cockayne syndrome	278780
191	Cockayne syndrome	610756
191	Cockayne syndrome	610758
191	Cockayne syndrome	616570
834	Free sialic acid storage disease	269920
834	Free sialic acid storage disease	604369
3135	Familial Scheuermann disease	181440
799	Schizencephaly	269160
813	Silver-Russell syndrome	616489
813	Silver-Russell syndrome	180860
813	Silver-Russell syndrome	312780
3169	Sirenomelia	600145
816	Sjögren-Larsson syndrome	270200
821	Sotos syndrome	617169
821	Sotos syndrome	117550
3204	Stormorken-Sjaastad-Langslet syndrome	185070
3205	Sturge-Weber syndrome	185300
3320	Thrombocytopenia-absent radius syndrome	274000
1245	BIDS syndrome	234050
3390	Proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome	560000
887	VACTERL/VATER association	192350
909	Cerebrotendinous xanthomatosis	213700
3447	Weaver syndrome	277590
1422	Chondrodysplasia-disorder of sex development syndrome	600092
178469	Autosomal dominant non-syndromic intellectual disability	618106
178469	Autosomal dominant non-syndromic intellectual disability	156200
178469	Autosomal dominant non-syndromic intellectual disability	612580
178469	Autosomal dominant non-syndromic intellectual disability	612581
178469	Autosomal dominant non-syndromic intellectual disability	612621
178469	Autosomal dominant non-syndromic intellectual disability	613970
178469	Autosomal dominant non-syndromic intellectual disability	614113
178469	Autosomal dominant non-syndromic intellectual disability	614254
178469	Autosomal dominant non-syndromic intellectual disability	614255
178469	Autosomal dominant non-syndromic intellectual disability	614256
178469	Autosomal dominant non-syndromic intellectual disability	614257
178469	Autosomal dominant non-syndromic intellectual disability	614563
178469	Autosomal dominant non-syndromic intellectual disability	615828
178469	Autosomal dominant non-syndromic intellectual disability	616393
178469	Autosomal dominant non-syndromic intellectual disability	616579
178469	Autosomal dominant non-syndromic intellectual disability	618330
178469	Autosomal dominant non-syndromic intellectual disability	617854
178469	Autosomal dominant non-syndromic intellectual disability	616977
178469	Autosomal dominant non-syndromic intellectual disability	618095
178469	Autosomal dominant non-syndromic intellectual disability	617799
178469	Autosomal dominant non-syndromic intellectual disability	617798
178469	Autosomal dominant non-syndromic intellectual disability	616083
178461	X-linked myopathy with postural muscle atrophy	300696
178464	Hereditary myopathy with early respiratory failure	603689
178400	Distal myopathy with anterior tibial onset	606768
178382	Congenital vertical talus	192950
178389	Osteopetrosis-hypogammaglobulinemia syndrome	612301
62	Autosomal recessive limb-girdle muscular dystrophy type 2D	608099
178364	Syndromic microphthalmia type 5	610125
715	Glycogen storage disease due to muscle phosphorylase kinase deficiency	300559
348	Fructose-1,6-bisphosphatase deficiency	229700
178345	Aromatase excess syndrome	139300
178355	Smith-McCort dysplasia	607326
178355	Smith-McCort dysplasia	615222
178338	UV-sensitive syndrome	600630
178338	UV-sensitive syndrome	614621
178338	UV-sensitive syndrome	614640
3137	Alpha-N-acetylgalactosaminidase deficiency	609241
3137	Alpha-N-acetylgalactosaminidase deficiency	609242
117	Behçet disease	109650
598	Multiminicore myopathy	117000
598	Multiminicore myopathy	255320
598	Multiminicore myopathy	602771
204	Sporadic Creutzfeldt-Jakob disease	123400
178509	Perry syndrome	168605
178506	Brain calcification, Rajab type	613658
178503	Dursun syndrome	612541
611	Inclusion body myositis	147421
177926	Symptomatic form of hemophilia A in female carriers	306700
581	Mucopolysaccharidosis type 3	252900
581	Mucopolysaccharidosis type 3	252920
581	Mucopolysaccharidosis type 3	252930
581	Mucopolysaccharidosis type 3	252940
177929	Symptomatic form of hemophilia B in female carriers	306900
666	Osteogenesis imperfecta	610682
666	Osteogenesis imperfecta	610915
666	Osteogenesis imperfecta	610967
666	Osteogenesis imperfecta	610968
666	Osteogenesis imperfecta	613848
666	Osteogenesis imperfecta	613849
666	Osteogenesis imperfecta	613982
666	Osteogenesis imperfecta	614856
666	Osteogenesis imperfecta	615066
666	Osteogenesis imperfecta	615220
666	Osteogenesis imperfecta	616229
666	Osteogenesis imperfecta	616507
666	Osteogenesis imperfecta	166200
666	Osteogenesis imperfecta	166210
666	Osteogenesis imperfecta	166220
666	Osteogenesis imperfecta	166230
666	Osteogenesis imperfecta	259420
666	Osteogenesis imperfecta	259440
178029	Central diabetes insipidus	125700
178029	Central diabetes insipidus	304900
423	Malignant hyperthermia of anesthesia	145600
423	Malignant hyperthermia of anesthesia	154275
423	Malignant hyperthermia of anesthesia	154276
423	Malignant hyperthermia of anesthesia	600467
423	Malignant hyperthermia of anesthesia	601887
423	Malignant hyperthermia of anesthesia	601888
418	Congenital adrenal hyperplasia	201710
418	Congenital adrenal hyperplasia	201810
418	Congenital adrenal hyperplasia	201910
418	Congenital adrenal hyperplasia	202010
418	Congenital adrenal hyperplasia	202110
418	Congenital adrenal hyperplasia	613571
364	Glycogen storage disease due to glucose-6-phosphatase deficiency	232200
364	Glycogen storage disease due to glucose-6-phosphatase deficiency	232220
364	Glycogen storage disease due to glucose-6-phosphatase deficiency	232240
355	Gaucher disease	230800
355	Gaucher disease	230900
355	Gaucher disease	231000
355	Gaucher disease	231005
355	Gaucher disease	608013
355	Gaucher disease	610539
388	Hirschsprung disease	142623
388	Hirschsprung disease	600155
388	Hirschsprung disease	600156
388	Hirschsprung disease	606874
388	Hirschsprung disease	606875
388	Hirschsprung disease	608462
388	Hirschsprung disease	611644
388	Hirschsprung disease	613711
388	Hirschsprung disease	613712
354	GM1 gangliosidosis	230500
354	GM1 gangliosidosis	230600
354	GM1 gangliosidosis	230650
178333	Åland Islands eye disease	300600
760	Purine nucleoside phosphorylase deficiency	613179
270	Oculopharyngeal muscular dystrophy	164300
178303	8q22.1 microdeletion syndrome	608156
244	Primary ciliary dyskinesia	618063
244	Primary ciliary dyskinesia	617092
244	Primary ciliary dyskinesia	617091
244	Primary ciliary dyskinesia	613808
244	Primary ciliary dyskinesia	614017
244	Primary ciliary dyskinesia	614679
244	Primary ciliary dyskinesia	614874
244	Primary ciliary dyskinesia	614935
244	Primary ciliary dyskinesia	615067
244	Primary ciliary dyskinesia	615294
244	Primary ciliary dyskinesia	615444
244	Primary ciliary dyskinesia	615451
244	Primary ciliary dyskinesia	615481
244	Primary ciliary dyskinesia	615482
244	Primary ciliary dyskinesia	615500
244	Primary ciliary dyskinesia	615504
244	Primary ciliary dyskinesia	615505
244	Primary ciliary dyskinesia	615872
244	Primary ciliary dyskinesia	616037
244	Primary ciliary dyskinesia	616481
244	Primary ciliary dyskinesia	616726
244	Primary ciliary dyskinesia	215518
244	Primary ciliary dyskinesia	215520
244	Primary ciliary dyskinesia	242670
244	Primary ciliary dyskinesia	242680
244	Primary ciliary dyskinesia	244400
244	Primary ciliary dyskinesia	606763
