"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"C536311"	"C1868114"	"POLYDACTYLY, PREAXIAL II (disorder)"
"C538682"	"C2931923"	"Hyperkeratosis of the palms and soles and esophageal papillomas"
"C564372"	"C1843512"	"BRAIN SMALL VESSEL DISEASE WITH HEMORRHAGE"
"C564372"	"C2675650"	"Brain Small Vessel Disease With Axenfeld-Rieger Anomaly"
"C537459"	"C1622345"	"Meretoja syndrome"
"C537459"	"C1628319"	"Lattice corneal dystrophy Type II"
"C537459"	"C2751493"	"Cerebral Amyloid Angiopathy, Gsn-Related"
"C536140"	"C1855310"	"Megaepiphyseal dwarfism"
"C536140"	"C4520892"	"Otospondylomegaepiphyseal dysplasia"
"C535658"	"C2930970"	"Acromesomelic dysplasia Hunter-Thompson type"
"C537627"	"C1855627"	"HAIM-MUNK SYNDROME"
"C538353"	"C2931826"	"Potassium aggravated myotonia"
"C536387"	"C2931184"	"Facio thoraco genital syndrome"
"C536496"	"C2931214"	"Tetra amelia with ectodermal dysplasia and lacrimal duct abnormalities"
"C564307"	"C1842763"	"SPONDYLOENCHONDRODYSPLASIA WITH IMMUNE DYSREGULATION"
"C536259"	"C2931142"	"Qazi Markouizos syndrome"
"C537217"	"C2931441"	"Hereditary spastic paralysis, infantile onset ascending"
"C536065"	"C0265251"	"Oto-Palato-digital syndrome type 1"
"C536562"	"C2931238"	"Triphalangeal thumb non opposable"
"C538277"	"C2931790"	"Prata Libéral Gonçalves syndrome"
"C567128"	"C2673649"	"Spondyloepiphyseal Dysplasia-Brachydactyly and Distinctive Speech"
"C565948"	"C1859773"	"Microphthalmia, Syndromic 3"
"C537512"	"C2931516"	"Plagiocephaly and X-linked mental retardation"
"C579867"	"C3696376"	"3-Methylglutaconic Aciduria"
"C538195"	"C0796206"	"Atkin syndrome"
"C535808"	"C0796074"	"MOHR-TRANEBJAERG SYNDROME"
"C537979"	"C1859353"	"Candidiasis, Familial, 2"
"C538004"	"C1851943"	"DYSTONIA 4, TORSION, AUTOSOMAL DOMINANT (disorder)"
"C536199"	"C1837462"	"Ehlers-Danlos syndrome, Beasley Cohen type"
"C536382"	"C1851402"	"Exudative vitreoretinopathy 1"
"C537147"	"C1833372"	"HYPOCALCIURIC HYPERCALCEMIA, FAMILIAL, TYPE III"
"C536406"	"C1860860"	"Neuhauser Daly Magnelli syndrome"
"C536847"	"C1860850"	"Familial multiple trichodiscomas"
"C566038"	"C1860872"	"Tremor of Intention, Ataxia, and Lipofuscinosis"
"C536545"	"C1860861"	"TREMOR, HEREDITARY ESSENTIAL, 1"
"C580471"	"C3671377"	"Sebocystomatosis"
"C537617"	"C0796012"	"Krause-Kivlin syndrome"
"C536176"	"C0268149"	"Glycogen storage disease type X"
"C535296"	"C0795822"	"Recombinant chromosome 8 syndrome"
"C567639"	"C2750066"	"Spondylo-Megaepiphyseal-Metaphyseal Dysplasia"
"C567626"	"C2749873"	"Chromosome 3q29 Duplication Syndrome"
"C564179"	"C1840503"	"CHARCOT-MARIE-TOOTH DISEASE, FOOT DEFORMITY OF"
"C567624"	"C3501372"	"Mitochondrial Dna Depletion Syndrome, Encephalomyopathic Form, With Methylmalonic Aciduria, Autosomal Recessive"
"C564183"	"C1840551"	"Histiocytic Dermatoarthritis"
"C564172"	"C1840428"	"Hyperkeratosis-Hyperpigmentation Syndrome"
"C564173"	"C1840429"	"Hyperimmunoglobulin G1(A1) Syndrome"
"C565315"	"C1854125"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 18"
"C565319"	"C1854158"	"DEAFNESS, AUTOSOMAL DOMINANT 25 (disorder)"
"C564306"	"C1842704"	"GAUCHER DISEASE, PERINATAL LETHAL"
"C564169"	"C1840423"	"HEREDITARY RENAL CANCER ASSOCIATED 1"
"C564165"	"C1840394"	"Parathyroid Adenomatosis, Familial Cystic"
"C564164"	"C1840393"	"Hyperpigmentation of Fuldauer and Kuijpers"
"C567601"	"C2749283"	"Gm2-Gangliosidosis, Variant B1"
"C565323"	"C1854181"	"FIBROMATOSIS, GINGIVAL, 2"
"C565329"	"C1854275"	"DEAFNESS, AUTOSOMAL RECESSIVE 26"
"C565357"	"C1854594"	"DEAFNESS, AUTOSOMAL DOMINANT 23"
"C565341"	"C1854414"	"Deafness, Autosomal Recessive 10"
"C536449"	"C2931195"	"Cote Katsantoni syndrome"
"C566449"	"C1864723"	"Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency"
"C562587"	"C0268125"	"Purine-nucleoside phosphorylase deficiency"
"C537792"	"C0432264"	"Axial osteosclerosis"
"C537832"	"C1835178"	"MACULAR DYSTROPHY, ATYPICAL VITELLIFORM"
"C537393"	"C2931482"	"Neurofibromatosis-Noonan syndrome"
"C567606"	"C2749509"	"MYOPIA 18, AUTOSOMAL RECESSIVE"
"C564332"	"C1843042"	"Craniolenticulosutural Dysplasia"
"C538322"	"C1864445"	"Histiocytosis with joint contractures and sensorineural deafness"
"C567865"	"C2752047"	"Zechi-Ceide Syndrome"
"C536855"	"C0151638"	"Fanconi like syndrome"
"C566810"	"C1868476"	"Wegener-Like Granulomatosis"
"C564107"	"C3501539"	"Mental Retardation associated with Psoriasis"
"C567586"	"C3501443"	"Mental Retardation, X-Linked, Syndromic, Zdhhc9-Related"
"C564885"	"C1849778"	"Plasma Clot Retraction Factor, Deficiency of"
"C564881"	"C1849762"	"Polycystic Kidney Disease, Potter Type I, with Microbrachycephaly, Hypertelorism, and Brachymelia"
"C564883"	"C1849773"	"Pleoconial Myopathy with Salt Craving"
"C564884"	"C1849774"	"Platelet Prostacyclin Receptor Defect"
"C566085"	"C1861302"	"Syringomas, Multiple"
"C566162"	"C1861832"	"CATARACT, CRYSTALLINE ACULEIFORM"
"C566465"	"C1864828"	"ALZHEIMER DISEASE 10"
"C562424"	"C0220679"	"Ehlers-Danlos Syndrome, Autosomal Dominant, Type Unspecified"
"C564652"	"C1847352"	"POLYMICROGYRIA, BILATERAL FRONTOPARIETAL"
"C564654"	"C1847361"	"Cree Mental Retardation Syndrome"
"C564655"	"C1847387"	"Cardioneuromyopathy with Hyaline Masses and Nemaline Rods"
"C564664"	"C1847532"	"MYOPATHY, DISTAL, WITH ANTERIOR TIBIAL ONSET"
"C564657"	"C1847416"	"FRIEDREICH ATAXIA WITH RETAINED REFLEXES"
"C564620"	"C1846721"	"Laryngeal Atresia, Encephalocele, and Limb Deformities"
"C564621"	"C1846722"	"Macrocephaly with Multiple Epiphyseal Dysplasia and Distinctive Facies"
"C564627"	"C1846837"	"Aortic Aneurysm, Familial Thoracic 2"
"C564638"	"C1846990"	"Hyperreninemic Hypoaldosteronism, Familial, 2"
"C535503"	"C1832998"	"EPIPHYSEAL DYSPLASIA, MULTIPLE, 3"
"C535501"	"C1838280"	"Epiphyseal dysplasia, multiple, 1"
"C535505"	"C1846843"	"EPIPHYSEAL DYSPLASIA, MULTIPLE, 5"
"C535502"	"C1838429"	"Epiphyseal dysplasia, multiple, 2"
"C563420"	"C3501899"	"Epiphyseal Dysplasia, Multiple, with Myopathy"
"C535789"	"C1837657"	"Spondyloepiphyseal dysplasia, Omani type"
"C535789"	"C3672366"	"Kozlowski Celermajer Tink syndrome"
"C564003"	"C1838653"	"Spondyloepiphyseal Dysplasia Tarda with Characteristic Facies"
"C564894"	"C1850022"	"Peripheral Neuropathy, Ataxia, Focal Necrotizing Encephalopathy, and Spongy Degeneration of Brain"
"C564899"	"C1850054"	"Pelger-Huet-Like Anomaly and Episodic Fever with Abdominal Pain"
"C536299"	"C1850075"	"Partington Anderson syndrome"
"C564004"	"C1838656"	"Macrocytosis, Familial"
"C564007"	"C1838701"	"DEAFNESS, AUTOSOMAL RECESSIVE 2"
"C564015"	"C1838867"	"PARKINSON DISEASE, MITOCHONDRIAL (disorder)"
"C564018"	"C1838877"	"Myoglobinuria, Recurrent"
"C564114"	"C1839885"	"Leigh Syndrome, X-Linked"
"C537626"	"C2931553"	"Hagemoser Weinstein Bresnick syndrome"
"C535273"	"C1867772"	"Presenile dementia, Kraepelin type"
"C535329"	"C0268479"	"Hooft disease"
"C537889"	"C1849929"	"Pfeiffer Palm Teller syndrome"
"C565200"	"C1853162"	"Osteogenesis Imperfecta Type VII"
"C565231"	"C1853371"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 6 (disorder)"
"C562801"	"C0342727"	"3-@METHYLGLUTACONIC ACIDURIA, TYPE I"
"C564207"	"C1841727"	"Prolonged Bleeding Time, Brachydactyly, and Mental Retardation"
"C564201"	"C1841654"	"Hemangiomas of Small Intestine"
"C564197"	"C1841622"	"Hemolytic Poikilocytic Anemia due to Reduced Ankyrin Binding Sites"
"C564195"	"C1841415"	"Erythremia, Alpha-Globin Type"
"C564194"	"C1841414"	"Methemoglobinemia, Alpha-Globin Type"
"C564193"	"C1840780"	"Erythremia, Beta-Globin Type"
"C564190"	"C1840646"	"Hepatic Adenomas, Familial"
"C535295"	"C0796045"	"Reardon Wilson Cavanagh syndrome"
"C562423"	"C3501567"	"Deafness, Progressive High-Tone Neural"
"C563410"	"C1832932"	"DEAFNESS, AUTOSOMAL DOMINANT 5 (disorder)"
"C562435"	"C0220723"	"CHOANAL ATRESIA, POSTERIOR"
"C562438"	"C0220738"	"Hemangiomatosis, Cutaneous, with Associated Features"
"C562440"	"C0220743"	"Childhood hypophosphatasia (disorder)"
"C562441"	"C0220744"	"Multiple gastrointestinal atresias (disorder)"
"C562442"	"C0220752"	"Mucopolysaccharidoses, Unclassified Types"
"C562446"	"C0220775"	"RUSSELL-SILVER SYNDROME, X-LINKED"
"C562451"	"C3495357"	"Hyperbilirubinemia, Shunt"
"C566996"	"C1970119"	"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED"
"C567087"	"C2673193"	"Brugada Syndrome 2"
"C567508"	"C2678477"	"Brugada Syndrome 4"
"C567509"	"C2678478"	"Brugada Syndrome 3"
"C567556"	"C2748541"	"Brugada Syndrome 5"
"C567732"	"C2751083"	"Brugada Syndrome 8"
"C567734"	"C2751088"	"Brugada Syndrome 7"
"C567735"	"C2751089"	"Brugada Syndrome 6"
"C567410"	"C2677434"	"OROFACIAL CLEFT 11"
"C567548"	"C2748505"	"Orofacial Cleft 12"
"C567487"	"C2678311"	"Thrombocytopenia 3"
"C567438"	"C2677608"	"Thrombocytopenia 4"
"C567645"	"C2750076"	"Miyoshi Muscular Dystrophy 3"
"C566717"	"C1867315"	"Retinal Nonattachment And Falciform Detachment"
"C567306"	"C2676231"	"Skeletal Defects, Genital Hypoplasia, And Mental Retardation"
"C564168"	"C1840404"	"Hyperostosis Cranialis Interna"
"C564535"	"C1845892"	"Lesch-Nyhan Syndrome, Neurologic Variant"
"C564544"	"C1846010"	"URUGUAY FACIOCARDIOMUSCULOSKELETAL SYNDROME"
"C536181"	"C1846006"	"Ectodermal dysplasia, hypohidrotic, with immune deficiency"
"C564545"	"C1846032"	"Androgen Insensitivity Syndrome due to Coactivator Deficiency"
"C564559"	"C1846164"	"TESTICULAR GERM CELL TUMOR 1"
"C536671"	"C1846148"	"Sketetal dysplasia coarse facies mental retardation"
"C564561"	"C1846169"	"Myotubular Myopathy with Abnormal Genital Development"
"C562880"	"C0399376"	"Amelogenesis Imperfecta, Type III"
"C562884"	"C0399440"	"Hereditary gingival fibromatosis"
"C562884"	"C4551558"	"Fibromatosis, Gingival, Type 1"
"C543241"	"C1853577"	"Cardiomyopathy, fatal fetal, due to myocardial calcification"
"C557827"	"C2748557"	"Immune dysfunction with T-cell inactivation due to calcium entry defect 2"
"C548029"	"C2750220"	"Karak Syndrome"
"C542540"	"C2746067"	"Spinocerebellar ataxia 22"
"C537704"	"C1846331"	"Juvenile-onset dystonia"
"C537706"	"C1850140"	"Kaler Garrity Stern syndrome"
"C537615"	"C2931547"	"Kozlowski-Krajewska syndrome"
"C537653"	"C1846343"	"Bartter syndrome, type 3"
"C537628"	"C1856241"	"Hair defect with photosensitivity and mental retardation"
"C537655"	"C1304297"	"Basal cell carcinoma, infundibulocystic"
"C537658"	"C1843807"	"Basal ganglia disease, biotin-responsive"
"C564099"	"C1839727"	"Mental Retardation with Spastic Paraplegia"
"C564098"	"C1839708"	"Modifier, X-Linked, for Neurofunctional Defects"
"C564097"	"C1839671"	"Muscular Dystrophy, Hemizygous Lethal Type"
"C564096"	"C1839670"	"Muscular Dystrophy, Mabry Type"
"C564095"	"C1839669"	"Muscular Dystrophy, Progressive Pectorodorsal"
"C564093"	"C1839615"	"X-linked myopathy with excessive autophagy"
"C537689"	"C1853153"	"JOUBERT SYNDROME 6"
"C564440"	"C3501610"	"Colorblindness, Partial Tritanomaly"
"C563501"	"C1833872"	"Ophthalmomandibulomelic Dysplasia"
"C535610"	"C0795848"	"Akesson syndrome"
"C564442"	"C1844831"	"Cleft Palate with Ankyloglossia"
"C564446"	"C1844863"	"Charcot-Marie-Tooth Peroneal Muscular Atrophy and Friedreich Ataxia, Combined"
"C564449"	"C1844884"	"Cerebral Sclerosis, Diffuse, Scholz Type"
"C564459"	"C1845027"	"Spina Bifida, X-Linked"
"C536410"	"C1845026"	"Neural tube defects X-linked"
"C564461"	"C1845050"	"PIGMENTARY DISORDER, RETICULATE, WITH SYSTEMIC MANIFESTATIONS"
"C564474"	"C1845102"	"Hyperekplexia and Epilepsy"
"C564475"	"C1845104"	"RETINITIS PIGMENTOSA 34 (disorder)"
"C564479"	"C1845118"	"SHORT STATURE, IDIOPATHIC, X-LINKED"
"C564482"	"C1845142"	"MENTAL RETARDATION, X-LINKED 91 (disorder)"
"C564490"	"C3501611"	"Mental Retardation, X-Linked Nonsyndromic"
"C564489"	"C1845181"	"MENTAL RETARDATION, X-LINKED 78"
"C563966"	"C1838313"	"Pick Complex"
"C531763"	"C2930833"	"Irritable heart"
"C531791"	"C1867771"	"Priapism, familial idiopathic"
"C537708"	"C0796010"	"Kifafa seizure disorder"
"C537709"	"C1842362"	"HERMANSKY-PUDLAK SYNDROME 2"
"C537716"	"C1867610"	"Macrocephaly mesodermal hamartoma spectrum"
"C537717"	"C0220690"	"Macrocephaly, benign familial"
"C564186"	"C1840586"	"Histiocytosis, Progressive Mucinous"
"C564463"	"C1845053"	"Amelogenesis Imperfecta, Hypomaturation Type, with Snow-Capped Teeth"
"C564467"	"C1845070"	"Rolandic Epilepsy, Mental Retardation, and Speech Dyspraxia, X-Linked"
"C537042"	"C1845068"	"ALBINISM-DEAFNESS SYNDROME"
"C564468"	"C1845073"	"INVASIVE PNEUMOCOCCAL DISEASE, RECURRENT ISOLATED, 2 (disorder)"
"C564470"	"C1845078"	"MENTAL RETARDATION, X-LINKED 59"
"C566459"	"C1864815"	"DEAFNESS, AUTOSOMAL RECESSIVE 46 (disorder)"
"C564429"	"C3151785"	"Anemia, X-Linked, without Thrombocytopenia"
"C537835"	"C0730294"	"North Carolina macular dystrophy"
"C564090"	"C1839602"	"Neuropathy, Hereditary Sensory, X-Linked"
"C564087"	"C1839577"	"OPHTHALMOPLEGIA, EXTERNAL, AND MYOPIA (disorder)"
"C535750"	"C2931006"	"Congenital disorder of glycosylation type 1L"
"C535741"	"C2930997"	"Congenital disorder of glycosylation type 1C"
"C535742"	"C1832736"	"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Id"
"C566658"	"C1866717"	"Spondyloepiphyseal Dysplasia Tarda, Autosomal Dominant"
"C566669"	"C1866770"	"Spinocerebellar Ataxia With Rigidity And Peripheral Neuropathy"
"C566874"	"C1963674"	"Spinocerebellar Ataxia 10"
"C566648"	"C1866559"	"Spina Bifida, Folate-Sensitive"
"C567023"	"C1970211"	"Spinal Muscular Atrophy, Distal, Autosomal Recessive, 4"
"C567202"	"C2675192"	"Spherocytosis, Type 5"
"C567208"	"C2675212"	"Spherocytosis, Type 4"
"C567288"	"C2675874"	"Specific Language Impairment 4"
"C566514"	"C1865117"	"Skeletal Dysplasia And Progressive Central Nervous System Degeneration, Lethal"
"C566339"	"C1863561"	"Deafness, Autosomal Recessive 16"
"C566342"	"C1863594"	"Diabetes Mellitus, Noninsulin-Dependent, 3"
"C566344"	"C1863613"	"DEAFNESS, AUTOSOMAL RECESSIVE 14"
"C566395"	"C1864068"	"DIABETES MELLITUS, INSULIN-DEPENDENT, 17"
"C566410"	"C1864199"	"DEAFNESS, AUTOSOMAL RECESSIVE 13"
"C566418"	"C1864276"	"DEAFNESS, AUTOSOMAL RECESSIVE 17 (disorder)"
"C566440"	"C1864689"	"MICROPHTHALMIA, SYNDROMIC 6 (disorder)"
"C566441"	"C1864690"	"Microphthalmia, Syndromic 5"
"C566453"	"C1864746"	"Deafness, Autosomal Recessive 53"
"C537051"	"C0795895"	"Alopecia contractures dwarfism mental retardation"
"C538152"	"C0795940"	"Filippi syndrome"
"C537933"	"C0795941"	"Fine-Lubinsky syndrome"
"C537270"	"C0795944"	"Fountain syndrome"
"C537749"	"C0795947"	"Onat syndrome"
"C537548"	"C0795949"	"Galloway Mowat syndrome"
"C537738"	"C0796059"	"Oculopalatoskeletal syndrome"
"C537741"	"C1832473"	"Odontomicronychial dysplasia"
"C537742"	"C0796093"	"Odontoonychodermal dysplasia"
"C537745"	"C1857762"	"Olivopontocerebellar hypoplasia, fetal-onset"
"C537726"	"C0400972"	"Lutz Richner Landolt syndrome"
"C537736"	"C1838348"	"Oculomaxillofacial dysostosis"
"C564415"	"C1844137"	"Hemophilia A with Vascular Abnormality"
"C564416"	"C1844375"	"Gynecomastia, Familial"
"C564423"	"C1844501"	"Membranoproliferative Glomerulonephritis, X-Linked"
"C564425"	"C1844560"	"Fingerprint Body Myopathy"
"C536549"	"C0265333"	"Tricho-dento-osseous syndrome (disorder)"
"C537855"	"C1842186"	"NYSTAGMUS 3, CONGENITAL, AUTOSOMAL DOMINANT (disorder)"
"C537856"	"C1860433"	"NYSTAGMUS 4, CONGENITAL, AUTOSOMAL DOMINANT (disorder)"
"C566404"	"C1864155"	"Dermatitis, Atopic, 1"
"C579862"	"C0342471"	"3 beta-Hydroxysteroid dehydrogenase deficiency"
"C535858"	"C2931048"	"HEM dysplasia"
"C564022"	"C1838991"	"Cyclic Vomiting Syndrome with Neuromuscular Disease"
"C564084"	"C1839565"	"Optic Atrophy Spastic Paraplegia Syndrome"
"C580365"	"C3711560"	"Pdgfrb-Associated Chronic Eosinophilic Leukemia"
"C535752"	"C2931008"	"Congenital disorder of glycosylation type 2A"
"C535754"	"C2931010"	"Congenital disorder of glycosylation type 2E"
"C535756"	"C2931011"	"Congenital disorder of glycosylation, type 2G"
"C567010"	"C1970187"	"Deafness, Sensorineural, And Male Infertility"
"C536970"	"C1839129"	"TORTICOLLIS, KELOIDS, CRYPTORCHIDISM, AND RENAL DYSPLASIA (disorder)"
"C536631"	"C1836522"	"Schindler Disease, Type II"
"C536631"	"C1836544"	"Schindler Disease, Type I"
"C536631"	"C1836545"	"Schindler Disease, Type III"
"C536644"	"C2931276"	"Spastic paraplegia 17"
"C564866"	"C1849661"	"Acrootoocular Syndrome"
"C564935"	"C1850338"	"Oculopalatocerebral Syndrome"
"C537579"	"C1853616"	"Sener syndrome"
"C537583"	"C1843851"	"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis"
"C537590"	"C1849236"	"Severe combined immunodeficiency, atypical"
"C537824"	"C2931633"	"Chromosome 8 ring"
"C537534"	"C1847572"	"SECKEL SYNDROME 2"
"C537546"	"C1855055"	"Microcephaly with spastic quadriplegia"
"C537549"	"C1855550"	"Lambotte syndrome"
"C537555"	"C1857977"	"MICROHYDRANENCEPHALY"
"C537556"	"C1832800"	"Micromelic dwarfism Fryns type"
"C537558"	"C1850184"	"Osteogenesis imperfecta congenita, microcephaly, and cataracts"
"C538317"	"C2931817"	"Chromosome 2q37 deletion syndrome"
"C537257"	"C1856128"	"Hepatic venoocclusive disease with immunodeficiency"
"C537625"	"C0796046"	"Gurrieri Sammito Bellussi syndrome"
"C567064"	"C1970827"	"Phosphoribosylpyrophosphate Synthetase Superactivity"
"C566032"	"C1860822"	"Trichodysplasia-Xeroderma"
"C537761"	"C0796135"	"Renpenning syndrome 1"
"C562538"	"C0265342"	"Cerebrocostomandibular Syndrome"
"C562538"	"C3501912"	"Cerebrocostomandibular-Like Syndrome"
"C536005"	"C0342735"	"Cytosolic acetoacetyl-CoA thiolase deficiency"
"C536595"	"C1863051"	"ALZHEIMER DISEASE 2"
"C537610"	"C1853197"	"Rhizomelic dysplasia, scoliosis, and retinitis pigmentosa"
"C537612"	"C1865794"	"RHYNS syndrome"
"C566646"	"C1866552"	"PARAGANGLIOMAS 2 (disorder)"
"C564543"	"C1846009"	"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies"
"C564543"	"C1859977"	"Adrenal Hypoplasia, Cytomegalic Type"
"C564038"	"C0398568"	"Blood group deletion syndrome"
"C549759"	"C1334615"	"Malignant Phyllodes Tumor of Prostate"
"C566327"	"C1863391"	"Vogt Cephalodactyly"
"C538234"	"C2931781"	"Adenosine monophosphate deaminase deficiency"
"C563639"	"C0432335"	"Cutis Laxa-Marfanoid Syndrome"
"C535780"	"C1848934"	"SPONDYLOCARPOTARSAL SYNOSTOSIS SYNDROME"
"C537501"	"C0700635"	"Strudwick syndrome"
"C536974"	"C0265246"	"Townes syndrome"
"C537537"	"C2673535"	"DYSTONIA, DOPA-RESPONSIVE, WITH OR WITHOUT HYPERPHENYLALANINEMIA, AUTOSOMAL RECESSIVE (disorder)"
"C535731"	"C4551552"	"Cerebellar Ataxia, Mental Retardation, And Dysequilibrium Syndrome 1"
"C536457"	"C0265964"	"Mutilating keratoderma"
"C538101"	"C1412041"	"Paine syndrome"
"C538071"	"C2931721"	"Fuchs atrophia gyrata chorioideae et retinae"
"C566294"	"C1863014"	"Amelia and Terminal Transverse Hemimelia"
"C566331"	"C1863512"	"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE"
"C566332"	"C1863516"	"Microcephaly with Simplified Gyral Pattern"
"C566346"	"C1863617"	"Blue Nevi, Familial Multiple"
"C566352"	"C1863649"	"Neuroendocrine Carcinoma of Salivary Glands, Sensorineural Hearing Loss, and Enamel Hypoplasia"
"C566356"	"C1863677"	"Osteoma of Cranial Vault, Familial"
"C536432"	"C1861512"	"Cochleosaccular degeneration of the inner ear and progressive cataracts"
"C566357"	"C1863678"	"Craniosynostosis with Ectopia Lentis"
"C567217"	"C2675249"	"Inflammatory Bowel Disease 26"
"C567251"	"C2675508"	"INFLAMMATORY BOWEL DISEASE 25, AUTOSOMAL RECESSIVE"
"C564232"	"C1842025"	"Glaucoma and Sleep Apnea"
"C564210"	"C1841825"	"Granulomatous Disease, Chronic, Autosomal Dominant Type"
"C535630"	"C2930957"	"Hantavirosis"
"C567802"	"C2751607"	"Atrial Fibrillation, Familial, 8"
"C537457"	"C0796003"	"Juberg-Marsidi syndrome"
"C536725"	"C0796013"	"Zimmerman Laband syndrome"
"C536859"	"C0796019"	"SPASTIC PARAPLEGIA 23 (disorder)"
"C535703"	"C0796031"	"Malouf syndrome"
"C536028"	"C0796037"	"Martsolf syndrome"
"C565777"	"C1858380"	"COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7 (disorder)"
"C536834"	"C2931346"	"Glutaric aciduria 2"
"C565809"	"C1858672"	"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1"
"C565810"	"C1858673"	"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2"
"C565811"	"C1858674"	"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 3"
"C565812"	"C3501643"	"Generalized Epilepsy With Febrile Seizures Plus, Type 5"
"C565828"	"C1858840"	"DEAFNESS, AUTOSOMAL RECESSIVE 20"
"C565832"	"C1858916"	"DEAFNESS, AUTOSOMAL DOMINANT 16"
"C565833"	"C1858968"	"Autoimmune Lymphoproliferative Syndrome, Type IIA"
"C564024"	"C1839021"	"Hypomagnesemia, Hypertension, and Hypercholesterolemia, Mitochondrial"
"C564072"	"C1839440"	"Multiple Pterygium Syndrome, X-Linked"
"C564030"	"C1839071"	"Spermatogenic Failure, Nonobstructive, Y-Linked"
"C564032"	"C1839074"	"Sertoli Cell-Only Syndrome, Type II"
"C538435"	"C2931847"	"Type I familial incomplete male pseudohermaphroditism"
"C564115"	"C1839909"	"CORPUS CALLOSUM, PARTIAL AGENESIS OF, X-LINKED"
"C536158"	"C1839910"	"Keratosis follicularis dwarfism cerebral atrophy"
"C564125"	"C1840073"	"Internal Carotid Artery, Spontaneous Dissection of"
"C564128"	"C1840219"	"Indifference to Pain, Congenital, Autosomal Dominant"
"C564135"	"C1840265"	"Immunodeficiency with Defective Leukocyte and Lymphocyte Function and with Response to Histamine-1 Antagonist"
"C564136"	"C1840266"	"Immune Deficiency, Familial Variable"
"C537999"	"C0432209"	"Dyssegmental dysplasia, Rolland-Desbuquois type"
"C538000"	"C1851955"	"Dystelephalangy"
"C537344"	"C1710096"	"Sinonasal undifferentiated carcinoma"
"C538002"	"C1843786"	"DYSTONIA 15, MYOCLONIC"
"C537271"	"C2931462"	"Fowler Christmas Chapple syndrome"
"C538269"	"C1857298"	"Aughton syndrome"
"C538069"	"C1860614"	"ULNAR HYPOPLASIA"
"C538328"	"C1853187"	"Holoprosencephaly, recurrent infections, and monocytosis"
"C538331"	"C0343111"	"Naegeli syndrome"
"C535294"	"C2930871"	"Reardon Hall Slaney syndrome"
"C537789"	"C2931612"	"Axenfeld-Rieger anomaly with cardiac defects and sensorineural hearing loss"
"C538341"	"C1855732"	"Intestinal Pseudoobstruction with Patent Ductus Arteriosus and Natal Teeth"
