"MESH_ID"	"UMLS_CUI"	"UMLS_NAME"
"D012734"	"C0033804"	"Pseudohermaphroditism"
"D012734"	"C0036875"	"Disorders of Sex Development"
"D012734"	"C0266362"	"Ambiguous Genitalia"
"D012734"	"C0392697"	"Intersexuality"
"D012734"	"C2930618"	"Intersex Conditions"
"D012734"	"C2930619"	"Sex Differentiation Disorders"
"D012735"	"C0237873"	"Physiological Sexual Disorders"
"D000844"	"C0003090"	"Ankylosis"
"D012829"	"C0037116"	"Silicosis"
"D000849"	"C0003113"	"Anomia"
"D000849"	"C0750915"	"Color Anomia"
"D000848"	"C0020608"	"Hypodontia"
"D000848"	"C0399352"	"Developmental absence of tooth"
"D000848"	"C3489529"	"Tooth Agenesis, Familial"
"D000853"	"C0003119"	"Anophthalmos"
"D024801"	"C0949664"	"Tauopathies"
"D000858"	"C0003128"	"Anovulation"
"D000857"	"C0003126"	"Anosmia"
"D000857"	"C0553757"	"Olfaction Disorders"
"D000857"	"C1510410"	"Sense of smell altered"
"D000857"	"C3888024"	"Cacosmia"
"D000856"	"C0003125"	"Anorexia Nervosa"
"D000855"	"C0003123"	"Anorexia"
"D012832"	"C0037120"	"Silo Filler's Disease"
"D012830"	"C0037118"	"Silicotuberculosis"
"D000820"	"C0003047"	"Animal Diseases"
"D012805"	"C0037054"	"Sickle Cell Trait"
"D012806"	"C0037061"	"Siderosis"
"D012804"	"C0037052"	"Sick Sinus Syndrome"
"D012804"	"C0428908"	"Sinus Node Dysfunction (disorder)"
"D012818"	"C0037090"	"Signs and Symptoms, Respiratory"
"D012816"	"C0037088"	"Signs and Symptoms"
"D012817"	"C0037089"	"Signs and Symptoms, Digestive"
"D012810"	"C0037072"	"Sigmoid Diseases"
"D012811"	"C0037073"	"Sigmoid Neoplasms"
"D012811"	"C0153436"	"Malignant neoplasm of sigmoid colon"
"D000839"	"C0003078"	"Aniseikonia"
"D046248"	"C0700639"	"Pyloric Stenosis, Hypertrophic"
"D046248"	"C4505488"	"Idiopathic Hypertrophic Pyloric Stenosis"
"D058226"	"C0015697"	"Arterial Fatty Streak"
"D058226"	"C0264956"	"Atheroma"
"D058226"	"C2936350"	"Plaque, Atherosclerotic"
"D058226"	"C2936351"	"Fibroatheroma"
"D058225"	"C0333463"	"Senile Plaques"
"D058225"	"C2936349"	"Plaque, Amyloid"
"D058246"	"C1696708"	"Prehypertension"
"D058247"	"C0406468"	"Loose Anagen Hair Syndrome"
"D058249"	"C0346010"	"Multiple fibrofolliculomas"
"D058252"	"C1275339"	"Necrobiotic Xanthogranuloma"
"D058165"	"C2936346"	"22q11 Deletion Syndrome"
"D010291"	"C0018989"	"Hemiparesis"
"D010291"	"C0030552"	"Paresis"
"D010291"	"C0270795"	"Monoparesis"
"D010291"	"C0751409"	"Upper Extremity Paresis"
"D010291"	"C0751410"	"Lower Extremity Paresis"
"D058186"	"C0022660"	"Kidney Failure, Acute"
"D058186"	"C1565662"	"Acute Kidney Insufficiency"
"D058186"	"C2609414"	"Acute kidney injury"
"D010282"	"C0030521"	"Parathyroid Neoplasms"
"D010282"	"C0262587"	"Parathyroid Adenoma"
"D010282"	"C0687150"	"Parathyroid Gland Adenocarcinoma"
"D010284"	"C0030528"	"Paratyphoid Fever"
"D010283"	"C0030524"	"Paratuberculosis"
"D010292"	"C0016579"	"Formication"
"D010292"	"C0030554"	"Paresthesia"
"D010292"	"C0235044"	"Paresthesia, Distal"
"D010292"	"C0392699"	"Dysesthesia"
"D010292"	"C0751412"	"Painful Paresthesias"
"D010267"	"C0014799"	"Erythroderma, Maculopapular"
"D010267"	"C0030437"	"Parakeratosis Variegata"
"D010267"	"C0030491"	"Parapsoriasis"
"D010267"	"C0162442"	"Parapsoriasis en Plaques"
"D010260"	"C0030477"	"Paranoid Personality Disorder"
"D010262"	"C0030482"	"Paraphilias"
"D010262"	"C1527307"	"Sexual deviations or disorders"
"D010264"	"C0030486"	"Paraplegia"
"D010264"	"C0037772"	"Spastic Paraplegia"
"D010264"	"C0242036"	"Paraplegia, Ataxic"
"D010264"	"C0278114"	"Paraplegia, Cerebral"
"D010264"	"C0278115"	"Paraplegia, Spinal"
"D010264"	"C0452143"	"Paraplegia, Flaccid"
"D010263"	"C0030483"	"Paraphimosis"
"D010265"	"C0030489"	"Paraproteinemias"
"D010265"	"C1136084"	"Plasma cell dyscrasia"
"D010265"	"C1136085"	"Monoclonal Gammapathies"
"D010279"	"C0030517"	"Parathyroid Diseases"
"D009298"	"C0027430"	"Nasal Polyps"
"D009293"	"C0027412"	"Opioid-Related Disorders"
"D009293"	"C0029095"	"Opioid abuse"
"D009293"	"C0524661"	"Narcotic Abuse"
"D009293"	"C0524662"	"Opiate Addiction"
"D009293"	"C1527402"	"Narcotic Dependence"
"D009293"	"C4551628"	"Opiate Abuse"
"D010273"	"C0030500"	"Parasitic Diseases, Animal"
"D009290"	"C0027404"	"Narcolepsy"
"D009290"	"C0751362"	"Narcolepsy-Cataplexy Syndrome"
"D010272"	"C0030499"	"Parasitic Diseases"
"D010246"	"C0030445"	"Paralysis, Obstetric"
"D010245"	"C0030443"	"Familial Periodic Paralysis"
"D010245"	"C0268445"	"Normokalemic Periodic Paralysis"
"D009265"	"C0027345"	"Nairobi Sheep Disease"
"D009264"	"C0027344"	"Nails, Malformed"
"D009264"	"C0240444"	"Pachyonychia"
"D009264"	"C0853087"	"Nail abnormality"
"D009263"	"C0027343"	"Nails, Ingrown"
"D010249"	"C0030455"	"Parametritis"
"D009261"	"C0027341"	"Nail-Patella Syndrome"
"D009260"	"C0027339"	"Nail Diseases"
"D010241"	"C0030436"	"Parakeratosis"
"D010244"	"C0015708"	"Fazio-Londe Syndrome"
"D010244"	"C0030442"	"Progressive bulbar palsy"
"D010244"	"C0393540"	"Childhood Progressive Bulbar Palsy"
"D010244"	"C4082299"	"Bulbar palsy"
"D010243"	"C0234544"	"Todd Paralysis"
"D010243"	"C0522224"	"Paralysed"
"D010257"	"C0030472"	"Paraneoplastic Syndromes"
"D010259"	"C1456784"	"Paranoia"
"D010253"	"C3714630"	"Respirovirus Infections"
"D010255"	"C0030470"	"Paranasal Sinus Neoplasms"
"D010255"	"C0854995"	"Paranasal Sinus Cancer"
"D010254"	"C0030469"	"Paranasal Sinus Disorder"
"D009236"	"C0027155"	"Myxosarcoma"
"D012887"	"C0037304"	"Skull Fractures"
"D012887"	"C0751503"	"Skull Fracture, Non-Depressed"
"D012887"	"C0751504"	"Linear Skull Fracture"
"D012888"	"C0037305"	"Skull Neoplasms"
"D010229"	"C0030409"	"Paracoccidioidomycosis"
"D012883"	"C0037299"	"Skin Ulcer"
"D010235"	"C0030421"	"Paraganglioma"
"D012899"	"C0001906"	"Variola Minor"
"D012899"	"C0037354"	"Smallpox"
"D010237"	"C0030424"	"Paragonimiasis"
"D010236"	"C0030422"	"Extra-Adrenal Paraganglioma"
"D012897"	"C0037341"	"Slow Virus Diseases"
"D012891"	"C0020529"	"Hypersomnia with Periodic Respiration"
"D012891"	"C0037315"	"Sleep Apnea Syndromes"
"D012891"	"C0338495"	"Sleep Apnea, Mixed Central and Obstructive"
"D012891"	"C4551689"	"Sleep-Disordered Breathing"
"D012892"	"C0037316"	"Sleep Deprivation"
"D012892"	"C0751505"	"Insufficient Sleep Syndrome"
"D012892"	"C0751506"	"REM Sleep Deprivation"
"D012892"	"C0751507"	"Sleep Fragmentation"
"D036841"	"C0008775"	"Ciguatera Poisoning"
"D012893"	"C0751508"	"Long Sleeper Syndrome"
"D012893"	"C0751509"	"Short Sleeper Syndrome"
"D012893"	"C0751510"	"Sleep-Related Neurogenic Tachypnea"
"D012893"	"C0751511"	"Subwakefullness Syndrome"
"D012893"	"C0851578"	"Sleep Disorders"
"D012893"	"C4042891"	"Sleep Wake Disorders"
"D009217"	"C0027095"	"Myosarcoma"
"D009216"	"C0027092"	"Myopia"
"D000881"	"C0003175"	"Anthrax disease"
"D009214"	"C0027086"	"Myoma"
"D009224"	"C0027127"	"Myotonia Congenita"
"D009224"	"C0270959"	"Myotonia Levior"
"D009224"	"C0751360"	"Becker Generalized Myotonia"
"D009224"	"C2936781"	"Generalized Myotonia of Thomsen"
"D010202"	"C0030332"	"Panophthalmitis"
"D009223"	"C0027126"	"Myotonic Dystrophy"
"D009223"	"C0410226"	"Congenital Myotonic Dystrophy"
"D009223"	"C2931689"	"Dystrophia myotonica 2"
"D010201"	"C0030328"	"Panniculitis, Nodular Nonsuppurative"
"D009222"	"C0027125"	"Myotonia"
"D009222"	"C0751358"	"Myotonic Phenomenon"
"D009222"	"C0751359"	"Percussion Myotonia"
"D009221"	"C0016037"	"Fibrodysplasia Ossificans Progressiva"
"D009221"	"C0027122"	"Myositis Ossificans"
"D009220"	"C0027121"	"Myositis"
"D009220"	"C0158353"	"Infectious Myositis"
"D009220"	"C0544796"	"Myositis, Proliferative"
"D009220"	"C0751356"	"Idiopathic Inflammatory Myopathies"
"D009220"	"C0751357"	"Myositis, Focal"
"D012868"	"C0037268"	"Skin Abnormalities"
"D012876"	"C0037280"	"Skin Diseases, Parasitic"
"D036821"	"C0334486"	"Low Grade Endometrial Stromal Sarcoma"
"D036821"	"C0334695"	"Endometrial Stromal Tumors"
"D009234"	"C0027152"	"Myxomatosis, Infectious"
"D010212"	"C0030354"	"Papilloma"
"D010212"	"C0205874"	"Papilloma, Squamous Cell"
"D010212"	"C0205875"	"Papillomatosis"
"D012877"	"C0037285"	"Skin Manifestations"
"D012874"	"C0037278"	"Skin Diseases, Infectious"
"D009232"	"C0027149"	"Myxoma"
"D010214"	"C0030360"	"Papillon-Lefevre Disease"
"D010214"	"C2713394"	"Haim-Monk Syndrome"
"D012875"	"C0037279"	"Skin Diseases, Metabolic"
"D010217"	"C0030372"	"Phlebotomus Fever"
"D009230"	"C0027145"	"Myxedema"
"D012878"	"C0007114"	"Malignant neoplasm of skin"
"D012878"	"C0037286"	"Skin Neoplasms"
"D012872"	"C0037275"	"Skin Diseases, Vesiculobullous"
"D012872"	"C0080159"	"Vesicular Skin Diseases"
"D012872"	"C0085932"	"Bullous Dermatitis"
"D012872"	"C0600336"	"Subcorneal pustular dermatosis"
"D012873"	"C0037277"	"Skin Diseases, Genetic"
"D010211"	"C0030353"	"Papilledema"
"D010211"	"C0155288"	"Papilledema Associated with Increased Intracranial Pressure"
"D010211"	"C0242420"	"Retinal Edema"
"D010211"	"C0919308"	"Decreased Intraocular Pressure-Associated Papilledema"
"D010211"	"C2930835"	"Optic Disc Edema"
"D012871"	"C0037274"	"Dermatologic disorders"
"D000868"	"C0003152"	"Anterior Compartment Syndrome"
"D000860"	"C0003129"	"Anoxemia"
"D000860"	"C0003130"	"Anoxia"
"D000860"	"C0242184"	"Hypoxia"
"D000860"	"C0700292"	"Hypoxemia"
"D009202"	"C0033141"	"Cardiomyopathies, Primary"
"D009202"	"C0036529"	"Myocardial Diseases, Secondary"
"D009202"	"C0878544"	"Cardiomyopathies"
"D012848"	"C0037188"	"Sinoatrial Block"
"D024821"	"C0524620"	"Metabolic Syndrome X"
"D000874"	"C0003164"	"Anthracosilicosis"
"D009209"	"C0027073"	"Myofascial Pain Syndromes"
"D009209"	"C3179196"	"Myofascial Trigger Point Pain"
"D009208"	"C0027070"	"Myoepithelioma"
"D009207"	"C0021712"	"Myoclonus, Intention"
"D009207"	"C0027066"	"Myoclonus"
"D009207"	"C0030214"	"Myoclonus, Palatal"
"D009207"	"C0585540"	"Myoclonus, Oculopalatal"
"D009207"	"C0751348"	"Myoclonus Simplex"
"D009207"	"C0751349"	"Myoclonus, Eyelid"
"D009207"	"C0751350"	"Myoclonus, Lower Extremity"
"D009207"	"C0751351"	"Myoclonus, Segmental"
"D009207"	"C0751352"	"Myoclonus, Nocturnal"
"D009207"	"C0751353"	"Myoclonus, Upper Extremity"
"D009207"	"C0751354"	"Myoclonus, Action"
"D009207"	"C0751355"	"Polymyoclonus"
"D009205"	"C0027059"	"Myocarditis"
"D009205"	"C0869523"	"Carditis"
"D009203"	"C0027051"	"Myocardial Infarction"
"D009212"	"C0027080"	"Myoglobinuria"
"D012852"	"C0037199"	"Sinusitis"
"D012859"	"C0086981"	"Sicca Syndrome"
"D012859"	"C1527336"	"Sjogren's Syndrome"
"D012857"	"C0037221"	"Situs Inversus"
"D012851"	"C0037198"	"Sinus Thrombosis, Intracranial"
"D012851"	"C0751500"	"Petrous Sinus Thrombophlebitis"
"D012851"	"C0751501"	"Intracranial Sinus Thrombophlebitis"
"D012851"	"C0751502"	"Petrous Sinus Thrombosis"
"D048909"	"C0342257"	"Complications of Diabetes Mellitus"
"D009304"	"C0027441"	"Nasopharyngitis"
"D009303"	"C0027439"	"Nasopharyngeal Neoplasms"
"D009303"	"C0238301"	"Cancer of Nasopharynx"
"D009302"	"C0027438"	"Nasopharyngeal Diseases"
"D048949"	"C0474368"	"Labor Pain"
"D012909"	"C0037379"	"Snake Bites"
"D012913"	"C0037384"	"Snoring"
"D012912"	"C0037383"	"Sneezing"
"D048968"	"C0312416"	"Morning Sickness"
"D046349"	"C0162531"	"Hereditary Coproporphyria"
"D046350"	"C0162532"	"Variegate Porphyria"
"D046351"	"C0162568"	"Erythropoietic Protoporphyria"
"D046351"	"C0349426"	"Ferrochelatase deficiency"
"D058345"	"C0275522"	"Asymptomatic Infections"
"D058365"	"C1609535"	"Invasive Candidiasis"
"D058267"	"C0277355"	"Flea Infestation"
"D046290"	"C0267830"	"Liver Abscess, Pyogenic"
"D058285"	"C0277356"	"Tunga penetrans infestation"
"D058288"	"C0878585"	"Sister Mary Joseph's Nodule"
"D034381"	"C1384666"	"hearing impairment"
"D010390"	"C0030804"	"Pemphigoid, Benign Mucous Membrane"
"D010390"	"C1282359"	"Ocular Cicatricial Pemphigoid"
"D010381"	"C0030779"	"Pelger-Huet Anomaly"
"D010381"	"C3179244"	"Pseudo Pelger-Huet Anomaly"
"D010383"	"C0030783"	"Pellagra"
"D010382"	"C0030781"	"Peliosis Hepatis"
"D010386"	"C0030793"	"Pelvic Neoplasms"
"D010386"	"C0751416"	"Pelvic Cancer"
"D010392"	"C0030807"	"Pemphigus"
"D010392"	"C0030809"	"Pemphigus Vulgaris"
"D010392"	"C0263313"	"Pemphigus Foliaceus"
"D010391"	"C0030805"	"Bullous pemphigoid"
"D009379"	"C0027043"	"Myoblastoma"
"D009379"	"C0027664"	"Neoplasms, Muscle Tissue"
"D009379"	"C0242404"	"Myofibroblastoma"
"D009389"	"C0027686"	"Pathologic Neovascularization"
"D009386"	"C0027672"	"Neoplastic Syndromes, Hereditary"
"D009385"	"C0027671"	"Neoplastic Processes"
"D009384"	"C0027670"	"Paraneoplastic Endocrine Syndromes"
"D009383"	"C0027668"	"Neoplasms, Vascular Tissue"
"D009382"	"C0027667"	"Neoplasms, Unknown Primary"
"D009382"	"C0086691"	"Neoplasm Metastasis, Unknown Primary"
"D009382"	"C0087135"	"Unknown Primary Tumors"
"D009381"	"C0027666"	"Neoplasms, Radiation-Induced"
"D009381"	"C0751366"	"Radiation-Induced Cancer"
"D009380"	"C0027665"	"Neoplasms, Nerve Tissue"
"D010378"	"C0030764"	"Pedophilia"
"D034321"	"C0221773"	"Hyperamylasemia"
"D034321"	"C0853030"	"Macroamylasemia"
"D009397"	"C0027709"	"Nephrocalcinosis"
"D009396"	"C0027708"	"Nephroblastoma"
"D009396"	"C2930471"	"Bilateral Wilms Tumor"
"D009395"	"C0027707"	"Nephritis, Interstitial"
"D009395"	"C0041349"	"Nephritis, Tubulointerstitial"
"D009394"	"C0027706"	"Hereditary nephritis"
"D009394"	"C1567741"	"Alport Syndrome"
"D009394"	"C1567742"	"Alport Syndrome, X-Linked"
"D009394"	"C1567743"	"Alport Syndrome, Autosomal Dominant"
"D009394"	"C1567744"	"Alport Syndrome, Autosomal Recessive"
"D009394"	"C2931861"	"Hemorrhagic hereditary nephritis"
"D009393"	"C0027697"	"Nephritis"
"D036981"	"C0149756"	"Fasciitis, Plantar"
"D036981"	"C1136148"	"Heel Spur Syndrome"
"D036982"	"C0158322"	"Heel Spur"
"D010373"	"C0030756"	"Lice Infestations"
"D009358"	"C0027612"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
"D009358"	"C0242354"	"Congenital Disorders"
"D009358"	"C0949367"	"Neonatal Diseases and Abnormalities"
"D009357"	"C0027609"	"Neonatal Abstinence Syndrome"
"D009357"	"C0030623"	"Passive Addiction, Neonatal"
"D009366"	"C0027645"	"Neoplasm Seeding"
"D009365"	"C0027644"	"Neoplasm Regression, Spontaneous"
"D009364"	"C0027643"	"Neoplasm Recurrence, Local"
"D009362"	"C0027627"	"Neoplasm Metastasis"
"D009361"	"C0027626"	"Neoplasm Invasiveness"
"D009360"	"C0013921"	"Tumor Cells, Embolic"
"D009360"	"C0013930"	"Embolism, Tumor"
"D009360"	"C0027625"	"Circulating Neoplastic Cells"
"D009369"	"C0006826"	"Malignant Neoplasms"
"D009369"	"C0027651"	"Neoplasms"
"D009369"	"C0086692"	"Benign Neoplasm"
"D009378"	"C0027663"	"Neoplasms, Multiple Primary"
"D009377"	"C0027662"	"Multiple Endocrine Neoplasia"
"D009376"	"C0027661"	"Neoplasms, Hormone-Dependent"
"D009375"	"C0027660"	"Neoplasms, Glandular and Epithelial"
"D009375"	"C0205854"	"Glandular Neoplasms"
"D009375"	"C1368683"	"Epithelioma"
"D009374"	"C0027659"	"Neoplasms, Experimental"
"D009373"	"C0027654"	"Embryonal Neoplasm"
"D009373"	"C0027658"	"Neoplasms, Germ Cell and Embryonal"
"D009373"	"C0205851"	"Germ cell tumor"
"D009373"	"C0205852"	"Neoplasms, Embryonal and Mixed"
"D009373"	"C0740345"	"Germ Cell Cancer"
"D009373"	"C0751364"	"Cancer, Embryonal"
"D009373"	"C0751365"	"Cancer, Embryonal and Mixed"
"D009372"	"C0027656"	"Neoplasms, Connective Tissue"
"D009371"	"C0027653"	"Neoplasms by Site"
"D009370"	"C0027652"	"Neoplasms by Histologic Type"
"D009336"	"C0027540"	"Necrosis"
"D009335"	"C0027538"	"Necrobiosis Lipoidica"
"D009335"	"C0392445"	"Necrobiosis Lipoidica Diabeticorum"
"D010322"	"C0205882"	"Infections, Parvovirus"
"D010322"	"C0276275"	"Disease due to Parvoviridae"
"D010324"	"C0030631"	"Passive-Aggressive Personality Disorder"
"D010326"	"C0030636"	"Pasteurella Infections"
"D012983"	"C0037579"	"Soft Tissue Neoplasms"
"D009349"	"C0027583"	"Nematode infections"
"D009347"	"C0027577"	"Nelson Syndrome"
"D010335"	"C0030660"	"Pathologic Processes"
"D000987"	"C0003431"	"Antisocial Personality Disorder"
"D000987"	"C0013409"	"Dyssocial Behavior"
"D010309"	"C0030583"	"Parotitis"
"D010301"	"C0030568"	"Parkinson Disease, Postencephalitic"
"D010301"	"C0751413"	"Parkinsonism, Viral Meningoencephalitic"
"D010300"	"C0030567"	"Parkinson Disease"
"D010302"	"C0030569"	"Secondary Parkinson Disease"
"D010302"	"C0751414"	"Parkinson Disease, Secondary Vascular"
"D010302"	"C0751415"	"Atherosclerotic Parkinsonism"
"D010305"	"C0030579"	"Parotid Diseases"
"D010304"	"C0030578"	"Paronychia Inflammation"
"D010307"	"C0030581"	"Parotid Neoplasms"
"D010307"	"C0747273"	"Malignant tumour of parotid gland"
"D010319"	"C0030612"	"Animal Milk Fever"
"D009325"	"C0027497"	"Nausea"
"D009332"	"C0027528"	"Necatoriasis"
"D010310"	"C0030584"	"Parovarian Cyst"
"D010310"	"C0345319"	"Cyst of hydatid of Morgagni"
"D010310"	"C1142307"	"Paratubal Cyst"
"D010409"	"C0030846"	"Penile Diseases"
"D009422"	"C0027765"	"nervous system disorder"
"D009421"	"C0265541"	"Cranioschisis"
"D009421"	"C0497552"	"Congenital neurologic anomalies"
"D009423"	"C0027766"	"Nervous System Neoplasms"
"D010411"	"C0030848"	"Peyronie Disease"
"D010412"	"C0030849"	"Penile Neoplasms"
"D010412"	"C0153601"	"Malignant neoplasm of penis"
"D009400"	"C0027719"	"Nephrosclerosis"
"D009408"	"C0027743"	"Nerve compression syndrome"
"D009408"	"C0751367"	"External Nerve Compression Syndromes"
"D009408"	"C0751368"	"Internal Nerve Compression Syndromes"
"D009408"	"C0917811"	"Nerve Entrapment"
"D009408"	"C1510429"	"Entrapment Neuropathies"
"D009404"	"C0027726"	"Nephrotic Syndrome"
"D009402"	"C0027721"	"Lipoid nephrosis"
"D009402"	"C1704320"	"Glomerulonephritis, Minimal Change"
"D009402"	"C1704321"	"Nephrotic Syndrome, Minimal Change"
"D009401"	"C0027720"	"Nephrosis"
"D009410"	"C0027746"	"Nerve Degeneration"
"D058405"	"C0281508"	"Desmoplastic Small Round Cell Tumor"
"D046449"	"C0178282"	"Hernia of abdominal cavity"
"D058429"	"C0018013"	"Gnathostomiasis"
"D058426"	"C2936380"	"Neointima"
"D058426"	"C2936381"	"Neointima Formation"
"D058437"	"C0152132"	"Hypertensive Retinopathy"
"D058442"	"C1306068"	"After-cataract"
"D058447"	"C0151827"	"Eye pain"
"D058457"	"C0221259"	"Trichiasis"
"D058456"	"C0154832"	"Exudative retinopathy"
"D058490"	"C0238395"	"Male Pseudohermaphroditism"
"D058490"	"C2751824"	"46, XY Disorders of Sex Development"
"D058490"	"C3489793"	"46,XY Sex Reversal 3"
"D058489"	"C0238394"	"Female Pseudohermaphroditism"
"D058489"	"C2936403"	"46, XX Disorders of Sex Development"
"D058499"	"C0854723"	"Retinal Dystrophies"
"D058495"	"C0175695"	"Sotos' syndrome"
"D058494"	"C0265221"	"Walker-Warburg congenital muscular dystrophy"
"D058494"	"C0410174"	"Fukuyama Type Congenital Muscular Dystrophy"
"D058494"	"C0457133"	"Muscle eye brain disease"
"D058494"	"C1836373"	"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2K"
"D058494"	"C2936406"	"alpha-Dystroglycanopathies"
"D058494"	"C4284790"	"Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1"
"D058497"	"C0265233"	"Cryptophthalmos syndrome"
"D058496"	"C0795864"	"Smith-Magenis syndrome"
"D058496"	"C3661485"	"17p11.2 Monosomy"
"D058387"	"C0877445"	"Candidemia"
"D010488"	"C0031036"	"Polyarteritis Nodosa"
"D010488"	"C0086254"	"Essential Polyarteritis"
"D010488"	"C0553548"	"Necrotizing Arteritis"
"D010489"	"C0031037"	"Periarthritis"
"D010482"	"C0031024"	"Suppurative Periapical Periodontitis"
"D010484"	"C0031029"	"Periapical Granuloma"
"D010484"	"C0031031"	"Periapical Periodontitis, Chronic Nonsuppurative"
"D010484"	"C0282295"	"Periodontitis, Apical, Chronic Nonsuppurative"
"D010484"	"C0600297"	"Dental Granulomas"
"D010483"	"C0031028"	"Periapical Diseases"
"D010485"	"C0031030"	"Periapical Periodontitis"
"D010485"	"C0524686"	"Periodontitis, Acute Nonsuppurative"
"D010490"	"C0019064"	"Hemopericardium"
"D010490"	"C0031039"	"Pericardial effusion"
"D010490"	"C0242426"	"Chylopericardium"
"D010493"	"C0031046"	"Pericarditis"
"D010493"	"C1167732"	"Pleuropericarditis"
"D010495"	"C0031049"	"Pericarditis, Tuberculous"
"D010494"	"C0031048"	"Pericarditis, Constrictive"
"D010494"	"C0031876"	"Pick Disease of Heart"
"D010497"	"C0031055"	"Pericoronitis"
"D010468"	"C0030975"	"Perceptual Disorders"
"D010468"	"C0751418"	"Hemisensory Neglect"
"D010468"	"C0751419"	"Sensory Neglect"
"D010468"	"C0751420"	"Somatosensory Discrimination Disorder"
"D010468"	"C0751421"	"Hemispatial Neglect"
"D009497"	"C0027932"	"Neurotic Disorders"
"D009494"	"C0027927"	"Neurosyphilis"
"D009494"	"C0153132"	"Neurosyphilis, Juvenile"
"D009494"	"C0153167"	"Neurosyphilis, Asymptomatic"
"D009494"	"C0205858"	"General Paralysis"
"D009494"	"C0242038"	"Juvenile Paresis"
"D009494"	"C0343683"	"Neurosyphilis, Secondary"
"D009494"	"C0343686"	"Neurosyphilis, Gummatous"
"D009494"	"C0494053"	"Neurosyphilis, Symptomatic"
"D009459"	"C0027849"	"Neuroleptic Malignant Syndrome"
"D009459"	"C0751376"	"Neuroleptic-Induced Neuroleptic Malignant Syndrome"
"D009456"	"C0027831"	"Neurofibromatosis 1"
"D009456"	"C0553586"	"Cafe-au-lait macules with pulmonary stenosis"
"D009464"	"C0027859"	"Acoustic Neuroma"
"D009464"	"C0205856"	"Neuroma, Acoustic, Unilateral"
"D009464"	"C0474740"	"Cerebellopontine Angle Tumor"
"D009464"	"C0751379"	"Cerebellopontine Angle Acoustic Neuroma"
"D009464"	"C0751380"	"Melanocytic Vestibular Schwannoma"
"D009463"	"C0027858"	"Neuroma"
"D009461"	"C0027854"	"Neurologic Manifestations"
"D009461"	"C0235031"	"Neurologic Symptoms"
"D009461"	"C0422837"	"Neurological observations"
"D009461"	"C0521654"	"Neurologic Deficits"
"D009461"	"C0746857"	"Focal Neurologic Deficits"
"D009461"	"C0751377"	"Neurologic Dysfunction"
"D009461"	"C0751378"	"Neurologic Signs"
"D009468"	"C0002735"	"Oppenheim's Disease"
"D009468"	"C0027868"	"Neuromuscular Diseases"
"D009468"	"C0751381"	"Foley-Denny-Brown Syndrome"
"D009477"	"C0020071"	"Hereditary Sensory Autonomic Neuropathy, Type 1"
"D009477"	"C0020072"	"Hereditary Sensory Autonomic Neuropathy, Type 2"
"D009477"	"C0020074"	"HSAN Type IV"
"D009477"	"C0020075"	"Hereditary Sensory Autonomic Neuropathy, Type 5"
"D009477"	"C0027889"	"Hereditary Sensory and Autonomic Neuropathies"
"D009477"	"C0086405"	"Hereditary Sensory Radicular Neuropathy"
"D009477"	"C0699739"	"Sensory Neuropathy, Hereditary"
"D009472"	"C0022340"	"Late-Infantile Neuronal Ceroid Lipfuscinosis"
"D009472"	"C0022797"	"Adult Neuronal Ceroid Lipofuscinosis"
"D009472"	"C0027877"	"Neuronal Ceroid-Lipofuscinoses"
"D009472"	"C0268281"	"Infantile neuronal ceroid lipofuscinosis"
"D009472"	"C0751383"	"Juvenile Neuronal Ceroid Lipofuscinosis"
