OMIM_ID	OMIM_NAME
314400	Cardiac valvular dysplasia, X-linked
618164	Cardiac, facial, and digital anomalies with developmental delay
618280	Cardiac-urogenital syndrome
604377	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1
615119	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 2
616501	Cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 4
615278	Cardiofaciocutaneous syndrome 2
615279	Cardiofaciocutaneous syndrome 3
615280	Cardiofaciocutaneous syndrome 4
115150	Cardiofaciocutaneous syndrome
600884	Cardiomyopathy, dilated 1B
115200	Cardiomyopathy, dilated, 1A
612158	Cardiomyopathy, dilated, 1AA, with or without LVNC
612877	Cardiomyopathy, dilated, 1BB
601493	Cardiomyopathy, dilated, 1C, with or without LVNC
613122	Cardiomyopathy, dilated, 1CC
601494	Cardiomyopathy, dilated, 1D
613172	Cardiomyopathy, dilated, 1DD
601154	Cardiomyopathy, dilated, 1E
613252	Cardiomyopathy, dilated, 1EE
602067	Cardiomyopathy, dilated, 1F and limb-girdle muscular dystrophy type 1D
613286	Cardiomyopathy, dilated, 1FF
604145	Cardiomyopathy, dilated, 1G
613642	Cardiomyopathy, dilated, 1GG
604288	Cardiomyopathy, dilated, 1H
613881	Cardiomyopathy, dilated, 1HH
604765	Cardiomyopathy, dilated, 1I
615184	Cardiomyopathy, dilated, 1II
615235	Cardiomyopathy, dilated, 1JJ
605582	Cardiomyopathy, dilated, 1K
615248	Cardiomyopathy, dilated, 1KK
606685	Cardiomyopathy, dilated, 1L
615373	Cardiomyopathy, dilated, 1LL
615396	Cardiomyopathy, dilated, 1MM
615916	Cardiomyopathy, dilated, 1NN
608569	Cardiomyopathy, dilated, 1O
609909	Cardiomyopathy, dilated, 1P
609915	Cardiomyopathy, dilated, 1Q
613424	Cardiomyopathy, dilated, 1R
613426	Cardiomyopathy, dilated, 1S
613694	Cardiomyopathy, dilated, 1U
613697	Cardiomyopathy, dilated, 1V
611407	Cardiomyopathy, dilated, 1W
611615	Cardiomyopathy, dilated, 1X
611878	Cardiomyopathy, dilated, 1Y
611879	Cardiomyopathy, dilated, 1Z
618189	Cardiomyopathy, dilated, 2C
302045	Cardiomyopathy, dilated, 3B
605676	Cardiomyopathy, dilated, with woolly hair and keratoderma
618052	Cardiomyopathy, familial hypertrophic 27
192600	Cardiomyopathy, familial hypertrophic
102565	Cardiomyopathy, familial hypertrophic, 26
613765	Cardiomyopathy, familial hypertrophic, 9
617047	Cardiomyopathy, familial restrictive 5
115210	Cardiomyopathy, familial restrictive, 1
609578	Cardiomyopathy, familial restrictive, 2
612422	Cardiomyopathy, familial restrictive, 3
615248	Cardiomyopathy, familial restrictive, 4
600858	Cardiomyopathy, hypertrophic 6
192600	Cardiomyopathy, hypertrophic, 1
192600	Cardiomyopathy, hypertrophic, 1, digenic
608758	Cardiomyopathy, hypertrophic, 10
612098	Cardiomyopathy, hypertrophic, 11
612124	Cardiomyopathy, hypertrophic, 12
613243	Cardiomyopathy, hypertrophic, 13
613251	Cardiomyopathy, hypertrophic, 14
613255	Cardiomyopathy, hypertrophic, 15
613838	Cardiomyopathy, hypertrophic, 16
613873	Cardiomyopathy, hypertrophic, 17
613874	Cardiomyopathy, hypertrophic, 18
115195	Cardiomyopathy, hypertrophic, 2
613876	Cardiomyopathy, hypertrophic, 20
614676	Cardiomyopathy, hypertrophic, 21
615248	Cardiomyopathy, hypertrophic, 22
612158	Cardiomyopathy, hypertrophic, 23, with or without LVNC
601493	Cardiomyopathy, hypertrophic, 24
607487	Cardiomyopathy, hypertrophic, 25
115196	Cardiomyopathy, hypertrophic, 3
115197	Cardiomyopathy, hypertrophic, 4
613690	Cardiomyopathy, hypertrophic, 7
608751	Cardiomyopathy, hypertrophic, 8
157800	Cardiospondylocarpofacial syndrome
254940	Carey-Fineman-Ziter syndrome
608837	Carney complex variant
160980	Carney complex, type 1
605244	Carney complex, type II
212140	Carnitine deficiency, systemic primary
212138	Carnitine-acylcarnitine translocase deficiency
212200	Carnosinemia
608447	Carotid intimal medial thickness
609338	Carotid intimal medial thickness 1
115430	Carpal tunnel syndrome, familial
614976	Carpenter syndrome 2
201000	Carpenter syndrome
250250	Cartilage-hair hypoplasia
115470	Cat eye syndrome
116200	Cataract 1, multiple types
600881	Cataract 10, multiple types
610623	Cataract 11, multiple types
610623	Cataract 11, syndromic, autosomal recessive
611597	Cataract 12, multiple types
116700	Cataract 13 with adult i phenotype
601885	Cataract 14, multiple types
615274	Cataract 15, multiple types
613763	Cataract 16, multiple types
611544	Cataract 17, multiple types
610019	Cataract 18, autosomal recessive
615277	Cataract 19, multiple types
604307	Cataract 2, multiple types
116100	Cataract 20, multiple types
610202	Cataract 21, multiple types
609741	Cataract 22
610425	Cataract 23
601202	Cataract 24, anterior polar
605728	Cataract 25
605749	Cataract 26, multiple types
607304	Cataract 27, nuclear progressive
115800	Cataract 29, coralliform
601547	Cataract 3, multiple types
116300	Cataract 30, pulverulent
605387	Cataract 31, multiple types
115650	Cataract 32, multiple types
611391	Cataract 33, multiple types
612968	Cataract 34, multiple types
609376	Cataract 35, congenital nuclear
613887	Cataract 36
614422	Cataract 37, autosomal dominant
614691	Cataract 38, autosomal recessive
615188	Cataract 39, multiple types, autosomal dominant
115700	Cataract 4, multiple types
302200	Cataract 40, X-linked
616509	Cataract 44
212500	Cataract 46, juvenile-onset
612018	Cataract 47, juvenile, with microcornea
618415	Cataract 48
116800	Cataract 5, multiple types
116600	Cataract 6, multiple types
115660	Cataract 7
115665	Cataract 8, multiple types
604219	Cataract 9, multiple types
106210	Cataract with late-onset corneal dystrophy
616145	Catel-Manzke syndrome
600145	Caudal regression syndrome
116860	Cavernous malformations of CNS and retina
611543	Cavitary optic disc anomalies
125520	Cayler cardiofacial syndrome
212780	Cenani-Lenz syndactyly syndrome
117000	Central core disease
209880	Central hypoventilation syndrome
209880	Central hypoventilation syndrome, congenital
209880	Central hypoventilation syndrome, congenital
209880	Central hypoventilation syndrome, congenital
209880	Central hypoventilation syndrome, congenital, with or without Hirschsprung disease
160150	Centronuclear myopathy 1
255200	Centronuclear myopathy 2
615959	Centronuclear myopathy 5
617760	Centronuclear myopathy 6 with fiber-type disproportion
117100	Centrotemporal epilepsy
212840	Cerebellar ataxia and hypogonadotropic hypogonadism
613227	Cerebellar ataxia and mental retardation with or without quadrupedal locomotion 3
604290	Cerebellar ataxia
604121	Cerebellar ataxia, deafness, and narcolepsy, autosomal dominant
610185	Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2
614575	Cerebellar ataxia, neuropathy, and vestibular areflexia syndrome
614756	Cerebellar ataxia, nonprogressive, with mental retardation
618501	Cerebellar atrophy with seizures and variable developmental delay
616875	Cerebellar atrophy, visual impairment, and psychomotor retardation
224050	Cerebellar hypoplasia and mental retardation with or without quadrupedal locomotion 1
618479	Cerebellar, ocular, craniofacial, and genital syndrome
616202	Cerebellofaciodental syndrome
105150	Cerebral amyloid angiopathy
605714	Cerebral amyloid angiopathy, Dutch, Italian, Iowa, Flemish, Arctic variants
137440	Cerebral amyloid angiopathy, PRNP-related
125310	Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1
616779	Cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2
603285	Cerebral cavernous malformations 3
116860	Cerebral cavernous malformations-1
603284	Cerebral cavernous malformations-2
300352	Cerebral creatine deficiency syndrome 1
612736	Cerebral creatine deficiency syndrome 2
612718	Cerebral creatine deficiency syndrome 3
609528	Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome
605388	Cerebral palsy, ataxic, autosomal recessive
612900	Cerebral palsy, spastic quadriplegic, 2
617008	Cerebral palsy, spastic quadriplegic, 3
300864	Cerebral-cerebellar-coloboma syndrome, X-linked
117650	Cerebrocostomandibular syndrome
214150	Cerebrooculofacioskeletal syndrome 1
616570	Cerebrooculofacioskeletal syndrome 3
610758	Cerebrooculofacioskeletal syndrome 4
617341	Cerebroretinal microangiopathy with calcifications and cysts 2
612199	Cerebroretinal microangiopathy with calcifications and cysts
213700	Cerebrotendinous xanthomatosis
107280	Cerebrovascular disease, occlusive
256730	Ceroid lipofuscinosis, neuronal, 1
610127	Ceroid lipofuscinosis, neuronal, 10
614706	Ceroid lipofuscinosis, neuronal, 11
615362	Ceroid lipofuscinosis, neuronal, 13, Kufs type
204500	Ceroid lipofuscinosis, neuronal, 2
204200	Ceroid lipofuscinosis, neuronal, 3
162350	Ceroid lipofuscinosis, neuronal, 4, Parry type
256731	Ceroid lipofuscinosis, neuronal, 5
601780	Ceroid lipofuscinosis, neuronal, 6
610951	Ceroid lipofuscinosis, neuronal, 7
600143	Ceroid lipofuscinosis, neuronal, 8
610003	Ceroid lipofuscinosis, neuronal, 8, Northern epilepsy variant
204300	Ceroid lipofuscinosis, neuronal, Kufs type, adult onset
603956	Cervical cancer, somatic
191181	Cervical carcinoma
275630	Chanarin-Dorfman syndrome
169100	Char syndrome
311070	Charcot-Marie-Tooth disease, X-linked recessive, 5
606482	Charcot-Marie-Tooth disease, axonal type 2M
614228	Charcot-Marie-Tooth disease, axonal, type 20
609260	Charcot-Marie-Tooth disease, axonal, type 2A2A
617087	Charcot-Marie-Tooth disease, axonal, type 2A2B
616924	Charcot-Marie-Tooth disease, axonal, type 2CC
618036	Charcot-Marie-Tooth disease, axonal, type 2DD
618400	Charcot-Marie-Tooth disease, axonal, type 2EE
606595	Charcot-Marie-Tooth disease, axonal, type 2F
607731	Charcot-Marie-Tooth disease, axonal, type 2H
607831	Charcot-Marie-Tooth disease, axonal, type 2K
608673	Charcot-Marie-Tooth disease, axonal, type 2L
613287	Charcot-Marie-Tooth disease, axonal, type 2N
614436	Charcot-Marie-Tooth disease, axonal, type 2P
616155	Charcot-Marie-Tooth disease, axonal, type 2S
617017	Charcot-Marie-Tooth disease, axonal, type 2T
616280	Charcot-Marie-Tooth disease, axonal, type 2U
616625	Charcot-Marie-Tooth disease, axonal, type 2W
616668	Charcot-Marie-Tooth disease, axonal, type 2X
616688	Charcot-Marie-Tooth disease, axonal, type 2Z
607706	Charcot-Marie-Tooth disease, axonal, with vocal cord paresis
618279	Charcot-Marie-Tooth disease, demyelinating, type 1G
606483	Charcot-Marie-Tooth disease, dominant intermediate A
606482	Charcot-Marie-Tooth disease, dominant intermediate B
608323	Charcot-Marie-Tooth disease, dominant intermediate C
607791	Charcot-Marie-Tooth disease, dominant intermediate D
614455	Charcot-Marie-Tooth disease, dominant intermediate E
615185	Charcot-Marie-Tooth disease, dominant intermediate F
617882	Charcot-Marie-Tooth disease, dominant intermediate G
192950	Charcot-Marie-Tooth disease, foot deformity of
615376	Charcot-Marie-Tooth disease, recessive intermediate C
616039	Charcot-Marie-Tooth disease, recessive intermediate D
608340	Charcot-Marie-Tooth disease, recessive intermediate, A
118220	Charcot-Marie-Tooth disease, type 1A
118200	Charcot-Marie-Tooth disease, type 1B
601098	Charcot-Marie-Tooth disease, type 1C
607678	Charcot-Marie-Tooth disease, type 1D
118300	Charcot-Marie-Tooth disease, type 1E
607734	Charcot-Marie-Tooth disease, type 1F
600882	Charcot-Marie-Tooth disease, type 2B
605588	Charcot-Marie-Tooth disease, type 2B1
601472	Charcot-Marie-Tooth disease, type 2D
607684	Charcot-Marie-Tooth disease, type 2E
607677	Charcot-Marie-Tooth disease, type 2I
607736	Charcot-Marie-Tooth disease, type 2J
615490	Charcot-Marie-Tooth disease, type 2R
616687	Charcot-Marie-Tooth disease, type 2Y
214400	Charcot-Marie-Tooth disease, type 4A
601382	Charcot-Marie-Tooth disease, type 4B1
604563	Charcot-Marie-Tooth disease, type 4B2
615284	Charcot-Marie-Tooth disease, type 4B3
601596	Charcot-Marie-Tooth disease, type 4C
601455	Charcot-Marie-Tooth disease, type 4D
614895	Charcot-Marie-Tooth disease, type 4F
609311	Charcot-Marie-Tooth disease, type 4H
611228	Charcot-Marie-Tooth disease, type 4J
616684	Charcot-Marie-Tooth disease, type 4K
302800	Charcot-Marie-Tooth neuropathy, X-linked dominant, 1
302801	Charcot-Marie-Tooth neuropathy, X-linked recessive, 2
302802	Charcot-Marie-Tooth neuropathy, X-linked recessive, 3
214500	Chediak-Higashi syndrome
118400	Cherubism
610448	Chilblain lupus
617180	Chitayat syndrome
613611	Choanal atresia and lymphedema
613806	Cholangitis, primary sclerosing
605479	Cholestasis, benign recurrent intrahepatic, 2
243300	Cholestasis, benign recurrent intrahepatic
147480	Cholestasis, intrahepatic, of pregnancy, 1
614972	Cholestasis, intrahepatic, of pregnancy, 3
211600	Cholestasis, progressive familial intrahepatic 1
601847	Cholestasis, progressive familial intrahepatic 2
602347	Cholestasis, progressive familial intrahepatic 3
615878	Cholestasis, progressive familial intrahepatic 4
617049	Cholestasis, progressive familial intrahepatic, 5
214900	Cholestasis-lymphedema syndrome
278000	Cholesteryl ester storage disease
118600	Chondrocalcinosis 2
600668	Chondrocalcinosis with early-onset osteoarthritis
302960	Chondrodysplasia punctata, X-linked dominant
302950	Chondrodysplasia punctata, X-linked recessive
614078	Chondrodysplasia with joint dislocations, GPAPP type
215045	Chondrodysplasia, Blomstrand type
200700	Chondrodysplasia, Grebe type
215300	Chondrosarcoma
612237	Chondrosarcoma, extraskeletal myxoid
612237	Chondrosarcoma, extraskeletal myxoid
118700	Chorea, hereditary benign
200150	Choreoacanthocytosis
610978	Choreoathetosis, hypothyroidism, and neonatal respiratory distress
600790	Chorioretinal atrophy, progressive bifocal
613105	Choroidal dystrophy, central areolar 2
303100	Choroideremia
303110	Choroideremia, deafness, and mental retardation
612242	Chromosome 10q22.3-q23.2 deletion syndrome
609625	Chromosome 10q26 deletion syndrome
616902	Chromosome 11p13 deletion syndrome, distal
606528	Chromosome 11p15-p14 deletion syndrome
613884	Chromosome 13q14 deletion syndrome
613457	Chromosome 14q11-q22 deletion syndrome
615656	Chromosome 15q11.2 deletion syndrome
612001	Chromosome 15q13.3 microdeletion syndrome
616898	Chromosome 15q14 deletion syndrome
614294	Chromosome 15q25 deletion syndrome
612626	Chromosome 15q26-qter deletion syndrome
613444	Chromosome 16p11.2 deletion syndrome, 220kb
611913	Chromosome 16p11.2 deletion syndrome, 593kb
614671	Chromosome 16p11.2 duplication syndrome
136570	Chromosome 16p12.1 deletion syndrome, 520kb
613604	Chromosome 16p12.2-p11.2 deletion syndrome
616863	Chromosome 16p13.2 deletion syndrome
610543	Chromosome 16p13.3 deletion syndrome
613458	Chromosome 16p13.3 duplication syndrome
614541	Chromosome 16q22 deletion syndrome
613776	Chromosome 17p13.1 deletion syndrome
613215	Chromosome 17p13.3 duplication syndrome
613675	Chromosome 17q11.2 deletion syndrome, 1.4Mb
614527	Chromosome 17q12 deletion syndrome
614526	Chromosome 17q12 duplication syndrome
613533	Chromosome 17q21.31 duplication syndrome
613355	Chromosome 17q23.1-q23.2 deletion syndrome
613618	Chromosome 17q23.1-q23.2 duplication syndrome
609334	Chromosome 18 pericentric inversion
146390	Chromosome 18p deletion syndrome
601808	Chromosome 18q deletion syndrome
613638	Chromosome 19p13.13 deletion syndrome
613638	Chromosome 19p13.13 duplication syndrome
613026	Chromosome 19q13.11 deletion syndrome, distal
617219	Chromosome 19q13.11 deletion syndrome, proximal
617930	Chromosome 1p35 deletion syndrome
607872	Chromosome 1p36 deletion syndrome
612474	Chromosome 1q21.1 deletion syndrome
612475	Chromosome 1q21.1 duplication syndrome
612530	Chromosome 1q41-q42 deletion syndrome
611867	Chromosome 22q11.2 deletion syndrome, distal
608363	Chromosome 22q11.2 microduplication syndrome
615538	Chromosome 22q13 duplication syndrome
613564	Chromosome 2p12-p11.2 deletion syndrome
612513	Chromosome 2p16.1-p15 deletion syndrome
613681	Chromosome 2q31.1 duplication syndrome
612345	Chromosome 2q31.2 deletion syndrome
600430	Chromosome 2q37 deletion syndrome
615433	Chromosome 3q13.31 deletion syndrome
609425	Chromosome 3q29 microdeletion syndrome
611936	Chromosome 3q29 microduplication syndrome
613509	Chromosome 4q21 deletion syndrome
613603	Chromosome 4q32.1-q32.2 triplication syndrome
613174	Chromosome 5p13 duplication syndrome
615668	Chromosome 5q12 deletion syndrome
613443	Chromosome 5q14.3 deletion syndrome
612582	Chromosome 6pter-p24 deletion syndrome
613544	Chromosome 6q11-q14 deletion syndrome
612863	Chromosome 6q25-q25 deletion syndrome
