DO_ID	DO_NAME	PARENT_DO_ID	LEVEL
DOID:4293	clear cell basal cell carcinoma	DOID:2513	7
DOID:4294	adenoid basal cell carcinoma	DOID:2513	7
DOID:4295	follicular basal cell carcinoma	DOID:2513	7
DOID:13929	lacrimal duct obstruction	DOID:1400	6
DOID:4290	adamantinoid basal cell epithelioma	DOID:2513	7
DOID:4291	fibroepithelial basal cell carcinoma	DOID:2513	7
DOID:4292	morpheaform basal cell carcinoma	DOID:2513	7
DOID:4297	scimitar syndrome	DOID:1682	4
DOID:4299	infiltrative basal cell carcinoma	DOID:2513	7
DOID:0060645	chronic recurrent multifocal osteomyelitis	DOID:1019	6
DOID:0060644	chondrodysplasia-pseudohermaphroditism syndrome	DOID:225	1
DOID:0060647	cocoon syndrome	DOID:225	1
DOID:0060646	congenital chylothorax	DOID:1532	4
DOID:0060649	congenital hereditary endothelial dystrophy of cornea	DOID:0060443	8
DOID:12603	acute leukemia	DOID:1240	6
DOID:0060648	corneal opacification and other ocular anomalies	DOID:0060252	7
DOID:13934	facial paralysis	DOID:1756	6
DOID:4282	pigmented basal cell carcinoma	DOID:2513	7
DOID:13938	amenorrhea	DOID:229	3
DOID:4283	anal margin basal cell carcinoma	DOID:4284	9
DOID:4284	anal margin carcinoma	DOID:4908	8
DOID:0060641	endocrine-cerebro-osteodysplasia syndrome	DOID:225	1
DOID:0060640	ethylmalonic encephalopathy	DOID:700	3
DOID:0060643	primary sclerosing cholangitis	DOID:14268	7
DOID:4280	nodular basal cell carcinoma	DOID:2513	7
DOID:0060642	recessive dystrophic epidermolysis bullosa	DOID:4959	6
DOID:4281	metatypical basal cell carcinoma	DOID:2513	7
DOID:4286	sebaceous basal cell carcinoma	DOID:2513	7
DOID:4287	external ear basal cell carcinoma	DOID:4288	8
DOID:4288	external ear carcinoma	DOID:5665	7
DOID:4289	micronodular basal cell carcinoma	DOID:2513	7
DOID:0060656	autosomal recessive congenital ichthyosis 1	DOID:0060655	4
DOID:0060655	autosomal recessive congenital ichthyosis	DOID:37	3
DOID:13902	white piedra	DOID:0050133	3
DOID:0060650	dicarboxylic aminoaciduria	DOID:9252	3
DOID:0060652	familial erythrocytosis 1	DOID:10780	5
DOID:0060651	MYH-9 related disease	DOID:2218	5
DOID:13909	red-green color blindness	DOID:13399	8
DOID:0060654	lethal congenital contracture syndrome 4	DOID:0060558	2
DOID:0060653	lethal congenital contracture syndrome 3	DOID:0060558	2
DOID:0060669	cerebral cavernous malformation	DOID:501	5
DOID:13911	achromatopsia	DOID:13399	8
DOID:0060668	anencephaly	DOID:2490	2
DOID:13910	red color blindness	DOID:13399	8
DOID:13913	lumbosacral plexus lesion	DOID:574	3
DOID:13912	acquired color blindness	DOID:13399	8
DOID:13919	irregular astigmatism	DOID:11782	7
DOID:13918	somatization disorder	DOID:4737	2
DOID:0060799	syndromic X-linked intellectual disability Lubs type	DOID:0060309	6
DOID:0060798	hypomyelinating leukodystrophy 6	DOID:0060786	7
DOID:11269	chronic apical periodontitis	DOID:823	7
DOID:0060791	hypomyelinating leukodystrophy 9	DOID:0060786	7
DOID:0060790	hypomyelinating leukodystrophy 3	DOID:0060786	7
DOID:0060793	hypomyelinating leukodystrophy 5	DOID:0060786	7
DOID:0060792	hypomyelinating leukodystrophy 11	DOID:0060786	7
DOID:4131	erythrasma	DOID:4223	5
DOID:0060795	hypomyelinating leukodystrophy 13	DOID:0060786	7
DOID:0060794	hypomyelinating leukodystrophy 7 with or without oligodontia and-or hypogonadotropic hypogonadism	DOID:0060786	7
DOID:0060797	hypomyelinating leukodystrophy 8 with or without oligodontia and-or hypogonadotropic hypogonadism	DOID:0060786	7
DOID:0060796	hypomyelinating leukodystrophy 12	DOID:0060786	7
DOID:4136	myxosarcoma	DOID:201	5
DOID:5467	conjunctival cancer	DOID:2174	6
DOID:4137	common bile duct disease	DOID:4138	5
DOID:5468	biliary papillomatosis	DOID:0050625	6
DOID:4138	bile duct disease	DOID:9741	4
DOID:5469	biliary tract intraductal papillary mucinous neoplasm	DOID:0050625	6
DOID:5463	cochlear disease	DOID:2952	5
DOID:5465	conjunctival intraepithelial neoplasm	DOID:0060071	2
DOID:11277	Plummer's disease	DOID:7998	4
DOID:6788	vagina botryoid rhabdomyosarcoma	DOID:1901	7
DOID:5457	laryngeal neuroendocrine tumor	DOID:2598	5
DOID:6787	childhood vagina botryoid rhabdomyosarcoma	DOID:6788	8
DOID:6789	vulvar childhood botryoid-type embryonal rhabdomyosarcoma	DOID:2096	7
DOID:5453	pulmonary venoocclusive disease	DOID:6432	6
DOID:4123	nail disease	DOID:16	2
DOID:6786	childhood botryoid rhabdomyosarcoma	DOID:3255	9
DOID:11282	solar retinopathy	DOID:11086	7
DOID:11283	peripheral scars of retina	DOID:11086	7
DOID:11285	tick paralysis	DOID:4109	4
DOID:11289	ventilation pneumonitis	DOID:841	6
DOID:11246	DIC in newborn	DOID:11247	5
DOID:12577	urethral obstruction	DOID:732	3
DOID:11247	disseminated intravascular coagulation	DOID:2452	4
DOID:11249	vitamin K deficiency hemorrhagic disease	DOID:5113	4
DOID:4151	skull base chordoma	DOID:3302	8
DOID:5482	cystadenofibroma	DOID:2683	4
DOID:4152	chondroid chordoma	DOID:3302	8
DOID:4153	spinal chordoma	DOID:3302	8
DOID:5484	fibrous synovial sarcoma	DOID:5485	7
DOID:5480	ovarian endometrioid adenofibroma	DOID:0060112	6
DOID:4159	skin cancer	DOID:0060122	4
DOID:4154	dentinogenesis imperfecta	DOID:1091	4
DOID:5485	synovial sarcoma	DOID:2706	6
DOID:4156	primary syphilis	DOID:4166	4
DOID:5487	spindle cell synovial sarcoma	DOID:5485	7
DOID:4157	secondary syphilis	DOID:4166	4
DOID:5488	mediastinum synovial sarcoma	DOID:4050	6
DOID:5488	mediastinum synovial sarcoma	DOID:5485	7
DOID:12580	Cri-Du-Chat syndrome	DOID:0060388	3
DOID:12581	olecranon bursitis	DOID:12223	8
DOID:12581	olecranon bursitis	DOID:204	4
DOID:11252	microcytic anemia	DOID:2355	3
DOID:12583	velocardiofacial syndrome	DOID:0060388	3
DOID:11254	Brill-Zinsser disease	DOID:0050480	5
DOID:11256	typhus	DOID:0050338	3
DOID:11257	social phobia	DOID:591	4
DOID:11258	cat-scratch disease	DOID:11102	4
DOID:4140	biliary dyskinesia	DOID:0060262	3
DOID:4141	intraorbital meningioma	DOID:4143	7
DOID:4147	gastrointestinal adenoma	DOID:3119	4
DOID:5478	fallopian tube adenofibroma	DOID:0060111	6
DOID:4148	gastrointestinal neuroendocrine benign tumor	DOID:0050624	4
DOID:5479	papillary adenofibroma	DOID:2683	4
DOID:4143	orbital cancer	DOID:184	6
DOID:5474	ovarian serous adenofibroma	DOID:0060112	6
DOID:5475	uterine corpus adenofibroma	DOID:0060095	6
DOID:5476	cervical adenofibroma	DOID:0060110	6
DOID:5477	clear cell adenofibroma	DOID:2683	4
DOID:11260	rabies	DOID:934	2
DOID:11262	ornithosis	DOID:0050338	3
DOID:11263	chlamydia	DOID:0050339	3
DOID:12594	Potter's syndrome	DOID:14766	4
DOID:11265	trachoma	DOID:0050339	3
DOID:11266	hemorrhagic fever with renal syndrome	DOID:934	2
DOID:11267	keratomalacia	DOID:1237	7
DOID:12556	acute kidney tubular necrosis	DOID:3021	5
DOID:12557	Duane retraction syndrome	DOID:540	7
DOID:11227	acute hemorrhagic conjunctivitis	DOID:934	2
DOID:12558	chronic progressive external ophthalmoplegia	DOID:699	6
DOID:12559	idiopathic juvenile osteoporosis	DOID:11476	7
DOID:6755	amyloid tumor	DOID:3350	4
DOID:5425	ovarian hyperstimulation syndrome	DOID:1100	4
DOID:5426	premature ovarian failure	DOID:1100	4
DOID:5421	lung combined type small cell carcinoma	DOID:5409	7
DOID:6752	internal auditory canal lipoma	DOID:833	6
DOID:11230	acute orbital inflammation	DOID:930	6
DOID:13891	bird fancier's lung	DOID:841	6
DOID:11231	orbital periostitis	DOID:11230	7
DOID:11231	orbital periostitis	DOID:9957	4
DOID:5427	urinary bladder villous adenoma	DOID:11054	5
DOID:6759	bone lymphoma	DOID:184	6
DOID:11232	orbital osteomyelitis	DOID:11230	7
DOID:6758	chest wall lymphoma	DOID:5093	4
DOID:11233	orbital tenonitis	DOID:11230	7
DOID:5429	bladder flat intraepithelial lesion	DOID:0050623	5
DOID:11234	orbital cellulitis	DOID:11230	7
DOID:11235	adhesive otitis media	DOID:2742	4
DOID:12566	ulceration of vulva	DOID:2059	4
DOID:12568	dyscalculia	DOID:8927	4
DOID:11239	appendix cancer	DOID:10155	5
DOID:5414	lung occult small cell carcinoma	DOID:5409	7
DOID:6740	cervix small cell carcinoma	DOID:2893	7
DOID:5410	pulmonary neuroendocrine tumor	DOID:1324	5
DOID:6742	synchronous bilateral breast carcinoma	DOID:6741	7
DOID:5411	lung oat cell carcinoma	DOID:5409	7
DOID:6741	bilateral breast cancer	DOID:3459	6
DOID:12570	phacolytic glaucoma	DOID:12571	7
DOID:11240	appendiceal neoplasm	DOID:4610	5
DOID:12571	phacogenic glaucoma	DOID:1686	6
DOID:11241	appendix lymphoma	DOID:11239	6
DOID:11242	plethora of newborn	DOID:8432	4
DOID:12573	neonatal thyrotoxicosis	DOID:7997	4
DOID:11243	anemia of prematurity	DOID:11244	4
DOID:12574	posterior uveitis	DOID:12030	8
DOID:11244	neonatal anemia	DOID:2355	3
DOID:5418	schizoaffective disorder	DOID:2468	3
DOID:11245	transient neonatal neutropenia	DOID:1227	6
DOID:5419	schizophrenia	DOID:2468	3
DOID:11202	primary hyperparathyroidism	DOID:13543	4
DOID:13865	facial neuralgia	DOID:1756	6
DOID:11203	Angelucci's syndrome	DOID:11204	9
DOID:13864	trochlear nerve disease	DOID:5656	5
DOID:11204	allergic conjunctivitis	DOID:2475	8
DOID:13867	focal labyrinthitis	DOID:1468	7
DOID:13866	multiple cranial nerve palsy	DOID:3418	6
DOID:11206	opioid abuse	DOID:302	3
DOID:12537	hypermobility of coccyx	DOID:1123	7
DOID:13868	hypoactive sexual desire disorder	DOID:10132	3
DOID:4114	uterine body mixed cancer	DOID:9460	7
DOID:5445	syringocystadenoma papilliferum	DOID:5876	7
DOID:6777	villoglandular endometrial endometrioid adenocarcinoma	DOID:2870	9
DOID:4115	ovarian mesodermal adenosarcoma	DOID:6170	9
DOID:5446	eccrine papillary adenoma	DOID:173	7
DOID:6776	breast myoepithelial carcinoma	DOID:3459	6
DOID:4117	vaginal adenosarcoma	DOID:136	8
DOID:4110	parasitic ectoparasitic infectious disease	DOID:1398	2
DOID:4111	cervical adenosarcoma	DOID:4112	7
DOID:5442	eccrine acrospiroma	DOID:173	7
DOID:4112	cervical carcinosarcoma	DOID:4362	6
DOID:5443	clear cell hidradenoma	DOID:3896	7
DOID:4113	uterine corpus adenosarcoma	DOID:1974	6
DOID:4113	uterine corpus adenosarcoma	DOID:4114	8
DOID:5444	spiradenoma	DOID:5876	7
DOID:6774	polyembryoma of the ovary	DOID:5351	9
DOID:4118	colon neuroendocrine neoplasm	DOID:235	6
DOID:4119	intestinal neuroendocrine benign tumor	DOID:4610	5
DOID:11211	buphthalmos	DOID:11212	8
DOID:11212	hydrophthalmos	DOID:0050593	7
DOID:11213	acute contagious conjunctivitis	DOID:11184	8
DOID:12546	atrophic nonflaccid tympanic membrane	DOID:5782	6
DOID:11217	chronic tympanitis	DOID:5782	6
DOID:12549	hepatitis A	DOID:934	2
DOID:11219	conjunctival folliculosis	DOID:11184	8
DOID:6760	lung lymphoma	DOID:1324	5
DOID:5434	scrapie	DOID:649	5
DOID:5435	variant Creutzfeldt-Jakob disease	DOID:649	5
DOID:5437	intrahepatic bile duct adenoma	DOID:5381	7
DOID:6762	sternum lymphoma	DOID:5090	7
DOID:5432	bladder papillary transitional cell neoplasm	DOID:5433	5
DOID:5433	urinary tract papillary transitional cell benign neoplasm	DOID:731	4
DOID:12550	hepatic coma	DOID:13413	5
DOID:5438	extrahepatic bile duct adenoma	DOID:5381	7
DOID:5439	papillary hidradenoma	DOID:3896	7
DOID:4109	tick infestation	DOID:4110	3
DOID:11223	small intestine diverticulitis	DOID:5295	3
DOID:12554	hemolytic-uremic syndrome	DOID:583	5
DOID:13884	sick sinus syndrome	DOID:0050824	5
DOID:857	multiple carboxylase deficiency	DOID:2978	3
DOID:857	multiple carboxylase deficiency	DOID:9252	3
DOID:856	biotinidase deficiency	DOID:857	4
DOID:854	collagen disease	DOID:65	3
DOID:853	polymyalgia rheumatica	DOID:423	5
DOID:853	polymyalgia rheumatica	DOID:854	4
DOID:851	Bartholin's duct cyst	DOID:229	3
DOID:859	holocarboxylase synthetase deficiency	DOID:857	4
DOID:6713	cerebrovascular disease	DOID:0050828	4
DOID:6712	anterior spinal artery syndrome	DOID:6713	5
DOID:869	cholesteatoma	DOID:161	4
DOID:867	maxillary sinus cholesteatoma	DOID:869	5
DOID:866	vein disease	DOID:178	3
DOID:865	vasculitis	DOID:178	3
DOID:864	phlebitis	DOID:866	4
DOID:863	nervous system disease	DOID:7	1
DOID:862	diplegia of upper limb	DOID:863	2
DOID:6700	gastric fundus carcinoma	DOID:5517	6
DOID:0111137	congenital generalized lipodystrophy type 3	DOID:0050585	5
DOID:0111138	congenital generalized lipodystrophy type 4	DOID:0050585	5
DOID:6707	malignant triton tumor	DOID:5940	7
DOID:870	neuropathy	DOID:574	3
DOID:6703	gastric pylorus carcinoma	DOID:5517	6
DOID:6706	tubular variant testicular seminoma	DOID:5842	9
DOID:6705	gastric body carcinoma	DOID:5517	6
DOID:0111130	focal segmental glomerulosclerosis 5	DOID:1312	7
DOID:0111131	focal segmental glomerulosclerosis 6	DOID:1312	7
DOID:0111132	focal segmental glomerulosclerosis 7	DOID:1312	7
DOID:833	auditory system cancer	DOID:0060116	5
DOID:0111133	focal segmental glomerulosclerosis 8	DOID:1312	7
DOID:0111134	focal segmental glomerulosclerosis 9	DOID:1312	7
DOID:0111135	congenital generalized lipodystrophy type 1	DOID:0050585	5
DOID:0111136	congenital generalized lipodystrophy type 2	DOID:0050585	5
DOID:5401	water-clear cell adenoma	DOID:657	4
DOID:6733	intrahepatic bile duct cystadenoma	DOID:5384	7
DOID:5402	vaginal adenoma	DOID:0060114	6
DOID:5403	microcystic adenoma	DOID:657	4
DOID:6735	schwannoma of jugular foramen	DOID:956	7
DOID:0111126	nephronophthisis 19	DOID:12712	5
DOID:5409	lung small cell carcinoma	DOID:3905	6
DOID:0111127	nephronophthisis 20	DOID:12712	5
DOID:0111128	focal segmental glomerulosclerosis 1	DOID:1312	7
DOID:0111129	focal segmental glomerulosclerosis 2	DOID:1312	7
DOID:5408	Paget's disease of bone	DOID:205	6
DOID:0111120	nephronophthisis 9	DOID:12712	5
DOID:845	cyclothymic disorder	DOID:3312	4
DOID:0111121	nephronophthisis 13	DOID:12712	5
DOID:0111122	nephronophthisis 14	DOID:12712	5
DOID:0111123	nephronophthisis 15	DOID:12712	5
DOID:0111124	nephronophthisis 16	DOID:12712	5
DOID:841	extrinsic allergic alveolitis	DOID:3082	5
DOID:0111125	nephronophthisis 18	DOID:12712	5
DOID:840	cork-handlers' disease	DOID:841	6
DOID:849	rheumatoid lung disease	DOID:417	4
DOID:849	rheumatoid lung disease	DOID:850	4
DOID:848	arthritis	DOID:3342	5
DOID:6721	Littre gland carcinoma	DOID:3856	5
DOID:6723	malignant type AB thymoma	DOID:3280	7
DOID:0111115	nephronophthisis 4	DOID:12712	5
DOID:850	lung disease	DOID:0050161	3
DOID:0111116	nephronophthisis 7	DOID:12712	5
DOID:0111117	nephronophthisis-like nephropathy 1	DOID:12712	5
DOID:0111118	nephronophthisis 11	DOID:12712	5
DOID:0111119	nephronophthisis 12	DOID:12712	5
DOID:6726	fibrillary astrocytoma	DOID:3069	5
DOID:6725	spinal stenosis	DOID:0080007	6
DOID:6727	colon small cell carcinoma	DOID:1520	8
DOID:899	choledochal cyst	DOID:4138	5
DOID:898	autosomal dominant polycystic kidney disease	DOID:0050736	4
DOID:896	metal metabolism disorder	DOID:655	2
DOID:876	pyomyositis	DOID:633	6
DOID:874	bacterial pneumonia	DOID:552	5
DOID:873	anaerobic pneumonia	DOID:0050152	7
DOID:883	parasitic helminthiasis infectious disease	DOID:1398	2
DOID:11294	arteriovenous malformation	DOID:255	4
DOID:882	heterophyiasis	DOID:883	3
DOID:11295	retinal microaneurysm	DOID:2462	7
DOID:11299	vertebral artery occlusion	DOID:5976	6
DOID:888	fasciolopsiasis	DOID:883	3
DOID:885	fascioliasis	DOID:883	3
DOID:884	metagonimiasis	DOID:883	3
DOID:893	Wilson disease	DOID:409	4
DOID:893	Wilson disease	DOID:896	3
DOID:891	progressive myoclonus epilepsy	DOID:0050706	7
DOID:890	mitochondrial encephalomyopathy	DOID:699	6
DOID:9024	intestine carcinoma in situ	DOID:8719	3
DOID:9021	esophageal leukoplakia	DOID:6050	3
DOID:9011	larynx carcinoma in situ	DOID:8719	3
DOID:9043	uterine cervix leukoplakia	DOID:2253	5
DOID:9042	polyp of corpus uteri	DOID:345	4
DOID:9036	parotid gland cancer	DOID:8850	6
DOID:813	septic arthritis	DOID:848	6
DOID:0111110	maturity-onset diabetes of the young type 13	DOID:0050524	2
DOID:811	lipodystrophy	DOID:37	3
DOID:0111111	maturity-onset diabetes of the young type 14	DOID:0050524	2
DOID:0111112	nephronophthisis 1	DOID:12712	5
DOID:0111113	nephronophthisis 2	DOID:12712	5
DOID:0111114	nephronophthisis 3	DOID:12712	5
DOID:819	mediastinitis	DOID:65	3
DOID:817	interstitial myocarditis	DOID:819	4
DOID:817	interstitial myocarditis	DOID:820	6
DOID:0111104	maturity-onset diabetes of the young type 6	DOID:0050524	2
DOID:0111105	maturity-onset diabetes of the young type 8	DOID:0050524	2
DOID:0111106	maturity-onset diabetes of the young type 7	DOID:0050524	2
DOID:0111107	maturity-onset diabetes of the young type 9	DOID:0050524	2
DOID:1984	rectal neoplasm	DOID:4610	5
DOID:0111108	maturity-onset diabetes of the young type 10	DOID:0050524	2
DOID:0111109	maturity-onset diabetes of the young type 11	DOID:0050524	2
DOID:1988	rectum lymphoma	DOID:1993	8
DOID:824	periodontitis	DOID:3388	5
DOID:823	periapical periodontitis	DOID:824	6
DOID:0111100	maturity-onset diabetes of the young type 2	DOID:0050524	2
DOID:0111101	maturity-onset diabetes of the young type 5	DOID:0050524	2
DOID:820	myocarditis	DOID:3978	5
DOID:0111102	maturity-onset diabetes of the young type 3	DOID:0050524	2
DOID:0111103	maturity-onset diabetes of the young type 4	DOID:0050524	2
DOID:827	ureter tuberculosis	DOID:2149	6
DOID:1970	fallopian tube carcinosarcoma	DOID:1964	6
DOID:1975	thymus lipoma	DOID:0060092	4
DOID:1974	adenosarcoma	DOID:4236	5
DOID:1973	fallopian tube adenosarcoma	DOID:1970	7
DOID:1979	focal chorioretinitis	DOID:8886	6
DOID:9007	sudden infant death syndrome	DOID:225	1
DOID:9008	psoriatic arthritis	DOID:225	1
DOID:0060700	familial hypocalciuric hypercalcemia 1	DOID:0060699	6
DOID:0060702	familial hypocalciuric hypercalcemia 3	DOID:0060699	6
DOID:801	hemarthrosis	DOID:381	6
DOID:0060701	familial hypocalciuric hypercalcemia 2	DOID:0060699	6
DOID:0060704	lymphoproliferative syndrome	DOID:612	3
DOID:0060703	Muenke Syndrome	DOID:2340	8
DOID:0060706	X-linked lymphoproliferative syndrome 2	DOID:0060704	4
DOID:0060705	X-linked lymphoproliferative syndrome 1	DOID:0060704	4
DOID:809	cocaine abuse	DOID:302	3
DOID:807	carotid artery occlusion	DOID:5976	6
DOID:1993	rectum cancer	DOID:9256	7
DOID:1992	rectum malignant melanoma	DOID:1993	8
DOID:0060708	lymphoproliferative syndrome 2	DOID:0060704	4
DOID:1998	Lutembacher's syndrome	DOID:1882	6
DOID:0060707	lymphoproliferative syndrome 1	DOID:0060704	4
DOID:1996	rectum adenocarcinoma	DOID:1993	8
DOID:1995	rectum sarcoma	DOID:1993	8
DOID:1999	chronic eustachian salpingitis	DOID:2000	9
DOID:0060711	autosomal recessive congenital ichthyosis 3	DOID:0060655	4
DOID:0060710	autosomal recessive congenital ichthyosis 2	DOID:0060655	4
DOID:0060713	autosomal recessive congenital ichthyosis 4B	DOID:0060655	4
DOID:0060712	autosomal recessive congenital ichthyosis 4A	DOID:0060655	4
DOID:12514	retinal perforation	DOID:5327	7
DOID:0060715	autosomal recessive congenital ichthyosis 6	DOID:0060655	4
DOID:0060714	autosomal recessive congenital ichthyosis 5	DOID:0060655	4
DOID:0060717	autosomal recessive congenital ichthyosis 8	DOID:0060655	4
DOID:0060716	autosomal recessive congenital ichthyosis 7	DOID:0060655	4
DOID:0060719	autosomal recessive congenital ichthyosis 10	DOID:0060655	4
DOID:1943	telogen effluvium	DOID:987	5
DOID:0060718	autosomal recessive congenital ichthyosis 9	DOID:0060655	4
DOID:1942	intermittent squint	DOID:540	7
DOID:1947	trichomoniasis	DOID:2789	3
DOID:12522	bagassosis	DOID:841	6
DOID:1929	supravalvular aortic stenosis	DOID:1712	6
DOID:1928	Williams-Beuren syndrome	DOID:0060388	3
DOID:12524	plantar nerve lesion	DOID:9473	7
DOID:1927	sphingolipidosis	DOID:9455	4
DOID:1926	Gaucher's disease	DOID:1927	5
DOID:12526	tarsal tunnel syndrome	DOID:1187	6
DOID:12527	common peroneal nerve lesion	DOID:9473	7
DOID:0060728	NGLY1-deficiency	DOID:2978	3
DOID:12528	lesion of sciatic nerve	DOID:9473	7
DOID:12529	tibial nerve palsy	DOID:9473	7
DOID:0060720	autosomal recessive congenital ichthyosis 11	DOID:0060655	4
DOID:1932	Angelman syndrome	DOID:0080014	2
DOID:1931	hypothalamic disease	DOID:936	4
DOID:1930	Laurence-Moon syndrome	DOID:0050737	4
DOID:13861	scleroperikeratitis	DOID:13452	7
DOID:1936	atherosclerosis	DOID:2348	6
DOID:1935	Bardet-Biedl syndrome	DOID:0050737	4
DOID:11200	T cell deficiency	DOID:612	3
DOID:12531	von Willebrand's disease	DOID:2214	4
DOID:1934	dysostosis	DOID:0080006	5
DOID:11201	parathyroid gland disease	DOID:28	2
DOID:13862	acute closed-angle glaucoma	DOID:1405	8
DOID:1933	Rubinstein-Taybi syndrome	DOID:0050736	4
DOID:0060733	junctional epidermolysis bullosa with pyloric atresia	DOID:3209	6
DOID:0060732	chromosome 9p deletion syndrome	DOID:0060388	3
DOID:0060735	epidermolysis bullosa simplex Dowling-Meara type	DOID:4644	6
DOID:13823	parasitic eyelid infestation	DOID:9423	7
DOID:13822	tetanic cataract	DOID:83	7
DOID:0060737	junctional epidermolysis bullosa Herlitz type	DOID:3209	6
