ORPHANET_ID	ORPHANET_NAME	ICD10CM_ID
1020	Early-onset autosomal dominant Alzheimer disease	G30.0
63	Alport syndrome	Q87.8
54	X-linked recessive ocular albinism	E70.3
180142	Agenesis and aplasia of uterine body	Q51.0
180145	Uterine cervical aplasia and agenesis	Q51.5
180160	Transverse vaginal septum	Q52.1
154	Familial isolated dilated cardiomyopathy	I42.0
84	Fanconi anemia	D61.0
180154	Septate vagina	Q52.1
70	Proximal spinal muscular atrophy	G12.0
70	Proximal spinal muscular atrophy	G12.1
69	Amyloidosis	E85.0
69	Amyloidosis	E85.1
69	Amyloidosis	E85.2
69	Amyloidosis	E85.3
69	Amyloidosis	E85.4
69	Amyloidosis	E85.8
69	Amyloidosis	E85.9
180157	Longitudinal vaginal septum	Q52.1
180176	Familial juvenile hypertrophy of the breast	N62
191	Cockayne syndrome	Q87.1
166	Charcot-Marie-Tooth disease/Hereditary motor and sensory neuropathy	G60.0
834	Free sialic acid storage disease	E77.8
3135	Familial Scheuermann disease	M42.0
799	Schizencephaly	Q04.6
3151	Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome	G37.8
178566	Mycosis fungoides and variants	C84.0
813	Silver-Russell syndrome	Q87.1
3169	Sirenomelia	Q87.2
816	Sjögren-Larsson syndrome	Q87.1
821	Sotos syndrome	Q87.3
3173	Infantile spasms-broad thumbs syndrome	G40.4
3204	Stormorken-Sjaastad-Langslet syndrome	D69.8
3205	Sturge-Weber syndrome	Q85.8
3320	Thrombocytopenia-absent radius syndrome	Q87.2
3346	Tracheal agenesis	Q32.1
858	Congenital toxoplasmosis	P37.1
887	VACTERL/VATER association	Q87.2
291	Congenital varicella syndrome	P35.8
909	Cerebrotendinous xanthomatosis	E75.5
3447	Weaver syndrome	Q87.3
1422	Chondrodysplasia-disorder of sex development syndrome	Q87.1
178478	Infant botulism	A05.1
178481	Intestinal botulism	A05.1
178475	Wound botulism	A05.1
178461	X-linked myopathy with postural muscle atrophy	G71.0
178464	Hereditary myopathy with early respiratory failure	G71.0
178400	Distal myopathy with anterior tibial onset	G71.0
178382	Congenital vertical talus	Q66.8
178389	Osteopetrosis-hypogammaglobulinemia syndrome	Q78.2
62	Autosomal recessive limb-girdle muscular dystrophy type 2D	G71.0
178364	Syndromic microphthalmia type 5	Q11.2
715	Glycogen storage disease due to muscle phosphorylase kinase deficiency	E74.0
178377	Osteosclerosis-developmental delay-craniosynostosis syndrome	Q75.8
348	Fructose-1,6-bisphosphatase deficiency	E74.1
178345	Aromatase excess syndrome	E30.1
178355	Smith-McCort dysplasia	Q77.7
3137	Alpha-N-acetylgalactosaminidase deficiency	E77.1
178544	Primary cutaneous diffuse large B-cell lymphoma, leg type	C83.3
178540	Primary cutaneous follicle center lymphoma	C82.6
117	Behçet disease	M35.2
732	Polymyositis	M33.2
178536	Primary cutaneous marginal zone B-cell lymphoma	C83.0
178533	Primary cutaneous gamma/delta-positive T-cell lymphoma	C84.4
221	Dermatomyositis	M33.1
221	Dermatomyositis	M33.0
598	Multiminicore myopathy	G71.2
178528	Primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma	C84.5
204	Sporadic Creutzfeldt-Jakob disease	A81.0
178522	Primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma	C84.4
178517	Localized pagetoid reticulosis	C84.0
178512	Folliculotropic mycosis fungoides	C84.0
611	Inclusion body myositis	M60.8
178493	Myopic macular degeneration	H35.3
178487	Adult intestinal botulism	A05.1
177926	Symptomatic form of hemophilia A in female carriers	D66
581	Mucopolysaccharidosis type 3	E76.2
177929	Symptomatic form of hemophilia B in female carriers	D67
178025	Non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations	E23.0
685	Hereditary spastic paraplegia	G11.4
666	Osteogenesis imperfecta	Q78.0
178029	Central diabetes insipidus	E23.2
177901	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	Q87.1
423	Malignant hyperthermia of anesthesia	T88.3
177904	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	Q87.1
418	Congenital adrenal hyperplasia	E25.0
177907	Prader-Willi syndrome due to translocation	Q87.1
177910	Prader-Willi syndrome due to imprinting mutation	Q87.1
216	Neuronal ceroid lipofuscinosis	E75.4
364	Glycogen storage disease due to glucose-6-phosphatase deficiency	E74.0
355	Gaucher disease	E75.2
388	Hirschsprung disease	Q43.1
304	Epidermolysis bullosa simplex	Q81.0
174590	Congenital hypogonadotropic hypogonadism	E23.0
354	GM1 gangliosidosis	E75.1
178333	Åland Islands eye disease	H35.5
760	Purine nucleoside phosphorylase deficiency	D81.5
270	Oculopharyngeal muscular dystrophy	G71.0
178303	8q22.1 microdeletion syndrome	Q93.5
244	Primary ciliary dyskinesia	Q34.8
178148	Antenatal multiminicore disease with arthrogryposis multiplex congenita	G71.2
178311	Isolated sternocostoclavicular hyperostosis	M85.8
178307	Reticulate acropigmentation of Kitamura	L81.8
589	Myasthenia gravis	G70.0
805	Tuberous sclerosis complex	Q85.1
886	Usher syndrome	H35.5
178145	Moderate multiminicore disease with hand involvement	G71.2
3440	Waardenburg syndrome	E70.3
178040	Rare peripheral precocious puberty	E30.1
702	Pelizaeus-Merzbacher disease	E75.2
738	Porphyria	E80.0
738	Porphyria	E80.1
738	Porphyria	E80.2
768	Familial long QT syndrome	I45.8
791	Retinitis pigmentosa	H35.5
375	Anti-glomerular basement membrane disease	M31.0+
375	Anti-glomerular basement membrane disease	N08.5*
2054	Osteochondritis of tarsal/metatarsal bone	M93.2
183	Eosinophilic granulomatosis with polyangiitis	M30.1
1164	Allergic bronchopulmonary aspergillosis	B44.1+
1164	Allergic bronchopulmonary aspergillosis	J99.8*
2406	Locked-in syndrome	G83.8
509	Leptospirosis	A27.8
509	Leptospirosis	A27.9
509	Leptospirosis	A27.0
761	Immunoglobulin A vasculitis	D69.0
2131	Alternating hemiplegia of childhood	G98
171901	Primary cutaneous T-cell lymphoma	C84.8
713	Glycogen storage disease due to phosphoglycerate kinase 1 deficiency	E74.0
57	Glycogen storage disease due to aldolase A deficiency	E74.0
249	Fibrous dysplasia of bone	Q78.1
172976	Congenital myopathy with cores	G71.2
2334	Autosomal dominant keratitis	H16.8
755	Leydig cell hypoplasia	Q56.1
171929	Trisomy 10p	Q92.2
187	Citrullinemia	E72.2
46	Adenylosuccinate lyase deficiency	E79.8
442	Congenital hypothyroidism	E00.0
442	Congenital hypothyroidism	E00.1
442	Congenital hypothyroidism	E00.2
442	Congenital hypothyroidism	E03.0
442	Congenital hypothyroidism	E03.1
442	Congenital hypothyroidism	E00.9
43	X-linked adrenoleukodystrophy	E71.3
3166	Sialuria	E77.8
2882	Sitosterolemia	E78.0
810	Shigellosis	A03.8
810	Shigellosis	A03.9
810	Shigellosis	A03.0
810	Shigellosis	A03.2
810	Shigellosis	A03.1
810	Shigellosis	A03.3
3165	Eosinophilic fasciitis	M35.4
2420	Primary pulmonary lymphoma	C85.7
727	Microscopic polyangiitis	M31.7
900	Granulomatosis with polyangiitis	M31.3
863	Trichinellosis	B75
171695	Parkinsonian-pyramidal syndrome	G20
134	Beta-ketothiolase deficiency	E71.1
171700	Diffuse panbronchiolitis	J44.8
984	Pulmonary agenesis	Q33.3
171703	Microcephaly-polymicrogyria-corpus callosum agenesis syndrome	Q04.3
171706	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	E03.1
171709	Male infertility due to globozoospermia	N46
171714	Amish infantile epilepsy syndrome	E77.8
1163	Aspergillosis	B44.0
1163	Aspergillosis	B44.1
1163	Aspergillosis	B44.2
1163	Aspergillosis	B44.7
1163	Aspergillosis	B44.8
1163	Aspergillosis	B44.9
171723	White sponge nevus	Q38.6
3467	Hereditary xanthinuria	E79.8
511	Maple syrup urine disease	E71.0
171680	Lissencephaly due to TUBA1A mutation	Q04.3
32	Glutathione synthetase deficiency	D55.1
171684	Idiopathic bilateral vestibulopathy	H81.8
171690	Metabolic myopathy due to lactate transporter defect	G72.8
26	Methylmalonic acidemia with homocystinuria	E71.1
171863	Autosomal dominant spastic paraplegia type 42	G11.4
171871	Renal pseudohypoaldosteronism type 1	N25.8
322	Exstrophy-epispadias complex	Q64.1
171866	Spondyloepimetaphyseal dysplasia, aggrecan type	Q77.7
2368	Gastroschisis	Q79.3
171881	Cap myopathy	G71.2
2512	Autosomal recessive primary microcephaly	Q02
2913	Non-syndromic polydactyly	Q69.0
2913	Non-syndromic polydactyly	Q69.1
2913	Non-syndromic polydactyly	Q69.2
2913	Non-syndromic polydactyly	Q69.9
171876	Generalized pseudohypoaldosteronism type 1	N25.8
795	Rare form of salmonellosis	A01.0
795	Rare form of salmonellosis	A01.1
795	Rare form of salmonellosis	A01.2
795	Rare form of salmonellosis	A01.3
795	Rare form of salmonellosis	A01.4
795	Rare form of salmonellosis	A02.0
795	Rare form of salmonellosis	A02.1
795	Rare form of salmonellosis	A02.2
795	Rare form of salmonellosis	A02.8
795	Rare form of salmonellosis	A02.9
171889	Myopathy with hexagonally cross-linked tubular arrays	G71.2
797	Sarcoidosis	D86.0
797	Sarcoidosis	D86.1
797	Sarcoidosis	D86.9
797	Sarcoidosis	D86.2
797	Sarcoidosis	D86.3
797	Sarcoidosis	D86.8
171886	Cylindrical spirals myopathy	G71.2
92	Juvenile idiopathic arthritis	M08.3
92	Juvenile idiopathic arthritis	M08.4
92	Juvenile idiopathic arthritis	M08.8
92	Juvenile idiopathic arthritis	M08.9
92	Juvenile idiopathic arthritis	M08.0
92	Juvenile idiopathic arthritis	M08.2
92	Juvenile idiopathic arthritis	M08.1
171829	6q16 microdeletion syndrome	Q93.5
1201	Atresia of small intestine	Q41.0
1201	Atresia of small intestine	Q41.1
1201	Atresia of small intestine	Q41.8
1201	Atresia of small intestine	Q41.9
1201	Atresia of small intestine	Q41.2
171839	Craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome	Q87.8
1202	Larynx atresia	Q31.8
1199	Esophageal atresia	Q39.0
1199	Esophageal atresia	Q39.1
1304	Brucellosis	A23.3
1304	Brucellosis	A23.8
1304	Brucellosis	A23.9
1304	Brucellosis	A23.0
1304	Brucellosis	A23.1
1304	Brucellosis	A23.2
173	Cholera	A00.1
173	Cholera	A00.9
173	Cholera	A00.0
1428	Familial chondromalacia patellae	M22.4
3303	Tetralogy of Fallot	Q21.3
200418	Immunodeficiency with factor I anomaly	D84.1
730	Autosomal dominant polycystic kidney disease	Q61.2
200421	Immunodeficiency with factor H anomaly	D84.1
486	Autosomal dominant severe congenital neutropenia	D70
1209	Tricuspid atresia	Q22.4
199647	Isolated encephalocele	Q01.0
199647	Isolated encephalocele	Q01.1
199647	Isolated encephalocele	Q01.2
199647	Isolated encephalocele	Q01.8
199647	Isolated encephalocele	Q01.9
98	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	G11.1
1478	Interatrial communication	Q21.1
330	Congenital factor XII deficiency	D68.2
1482	Gonococcal conjunctivitis	A54.3+
1482	Gonococcal conjunctivitis	H13.1*
1959	Evans syndrome	D69.3
284	Alveolar echinococcosis	B67.6
284	Alveolar echinococcosis	B67.7
284	Alveolar echinococcosis	B67.5
1177	Early-onset cerebellar ataxia with retained tendon reflexes	G11.1
828	Stickler syndrome	Q87.0
1431	Paroxysmal dyskinesia	G24.8
293	Congenital herpes simplex virus infection	P35.2
199340	Muscular dystrophy, Selcen type	G71.8
234	Dubin-Johnson syndrome	E80.6
3287	Takayasu arteritis	M31.4
2800	Extramammary Paget disease	C44.5
199326	Isolated autosomal dominant hypomagnesemia, Glaudemans type	E83.4
199323	Endophthalmitis	H44.0
199323	Endophthalmitis	H44.1
1928	Congenital lobar emphysema	Q33.8
199332	Endocrine-cerebro-osteodysplasia syndrome	Q87.8
199329	Congenital myopathy, Paradas type	G71.2
2665	Congenital mesoblastic nephroma	D41.0
3463	Wolfram syndrome	E13.8
1549	Cryptosporidiosis	A07.2
199642	Isolated congenital microcephaly	Q02
549	Legionellosis	A48.1
704	Pemphigus vulgaris	L10.0
199354	CARASIL	F01.1
199351	Adult-onset dystonia-parkinsonism	G24.1
356	Gerstmann-Straussler-Scheinker syndrome	A81.8
466	Fatal familial insomnia	A81.8
199630	Isolated cerebellar vermis hypoplasia	Q04.3
199627	Atypical autism	F84.1
199293	Congenital microgastria	Q40.2
3452	Whipple disease	M14.8*
3452	Whipple disease	K90.8+
199282	Harlequin syndrome	G90.8
199285	Hereditary hypercarotenemia and vitamin A deficiency	E50.8
2331	Kawasaki disease	M30.3
199276	Familial multiple lipomatosis	E88.2
2102	GTP cyclohydrolase I deficiency	E70.1
199279	Familial angiolipomatosis	D17.9
199260	Calcifying aponeurotic fibroma	M72.8
3002	Immune thrombocytopenic purpura	D69.3
199267	Infantile digital fibromatosis	M72.8
199315	Familial clubfoot with or without associated lower limb anomalies	Q66.8
2040	Congenital respiratory-biliary fistula	Q32.4
199318	15q13.3 microdeletion syndrome	Q93.5
199310	Tetragametic chimerism	Q99.0
2357	Bronchogenic cyst	J98.4
274	Bernard-Soulier syndrome	D69.1
1195	Congenital atransferrinemia	E88.0
199302	Isolated cleft lip	Q36.0
199302	Isolated cleft lip	Q36.1
199302	Isolated cleft lip	Q36.9
199306	Cleft lip/palate	Q37.0
199306	Cleft lip/palate	Q37.4
199306	Cleft lip/palate	Q37.5
199306	Cleft lip/palate	Q37.8
199306	Cleft lip/palate	Q37.9
199306	Cleft lip/palate	Q37.1
199306	Cleft lip/palate	Q37.2
199306	Cleft lip/palate	Q37.3
926	Acatalasemia	E80.3
3020	Ramsay Hunt syndrome	B02.2+
3020	Ramsay Hunt syndrome	G53.0*
199296	Congenital isolated ACTH deficiency	E23.6
1531	Craniosynostosis	Q75.0
199299	Late-onset isolated ACTH deficiency	E23.6
1675	Dihydropyrimidine dehydrogenase deficiency	E79.8
189427	Cushing syndrome due to macronodular adrenal hyperplasia	E24.8
976	Adenine phosphoribosyltransferase deficiency	E79.8
3129	Sarcosinemia	E72.5
415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	E72.4
13	6-pyruvoyl-tetrahydropterin synthase deficiency	E70.1
199257	Superficial fibromatosis	M72.8
2494	Ménétrier disease	K29.6
171	Primary sclerosing cholangitis	K83.0
199251	Ledderhose disease	M72.2
199247	Corticosteroid-binding globulin deficiency	E27.8
199244	Nelson syndrome	E24.1
199241	Pulmonary capillary hemangiomatosis	D18.0
2134	Atypical hemolytic uremic syndrome	D58.8
189466	Familial isolated hypoparathyroidism due to impaired PTH secretion	E20.8
17	Fatal infantile lactic acidosis with methylmalonic aciduria	E71.1
189439	Primary pigmented nodular adrenocortical disease	E24.8
3006	Pyridoxine-dependent epilepsy	G40.8
780	Rhabdomyosarcoma	C49.9
3111	Rotor syndrome	E80.6
2382	Lennox-Gastaut syndrome	G40.4
2806	Subacute sclerosing leukoencephalitis	A81.1
2467	Systemic mastocytosis	C96.2
1934	Early infantile epileptic encephalopathy	G40.3
845	Tay-Sachs disease	E75.0
1942	Myoclonic-astastic epilepsy	G40.4
1935	Early myoclonic encephalopathy	G40.4
1943	Early-onset progressive encephalopathy with migrant continuous myoclonus	G40.4
3451	West syndrome	G40.4
3299	Tetanus	A33
3299	Tetanus	A34
3299	Tetanus	A35
2302	Asbestos intoxication	J61
770	Rabies	A82.0
770	Rabies	A82.1
770	Rabies	A82.9
3386	American trypanosomiasis	B57.0
3386	American trypanosomiasis	B57.1
3386	American trypanosomiasis	B57.2
3386	American trypanosomiasis	B57.3
3386	American trypanosomiasis	B57.4
3386	American trypanosomiasis	B57.5
267	Autosomal recessive limb-girdle muscular dystrophy type 2A	G71.0
1329	Complete atrioventricular canal	Q21.2
582	Mucopolysaccharidosis type 4	E76.2
2137	Autoimmune hepatitis	K75.4
186	Primary biliary cholangitis	K74.3
1136	Arnold-Chiari malformation type II	Q07.0
397	Giant cell arteritis	M31.6
2932	Chronic inflammatory demyelinating polyneuropathy	G61.8
2398	Multiple symmetric lipomatosis	E88.8
1656	Dermatitis herpetiformis	L13.0
850	May-Hegglin thrombocytopenia	D72.0
3198	Stiff person syndrome and related disorders	G25.8
2929	Juvenile polyposis syndrome	D12.6
131	Budd-Chiari syndrome	I82.0
646	Niemann-Pick disease type C	E75.2
654	Nephroblastoma	C64
1489	Whooping cough	A37.0
1489	Whooping cough	A37.1
1489	Whooping cough	A37.8
1489	Whooping cough	A37.9
2764	Osteochondritis dissecans	M93.2
2587	Myeloperoxidase deficiency	E80.3
1679	Diphtheria	A36.1
1679	Diphtheria	A36.2
1679	Diphtheria	A36.3
1679	Diphtheria	A36.8
1679	Diphtheria	A36.0
1679	Diphtheria	A36.9
1267	Botulism	A05.1
2897	Pityriasis rubra pilaris	L44.0
2103	Guillain-Barré syndrome	G61.0
183666	Hyper-IgM syndrome without susceptibility to opportunistic infections	D80.5
2070	Eosinophilic gastroenteritis	K52.8
183663	Hyper-IgM syndrome with susceptibility to opportunistic infections	D80.5
2312	Transient familial neonatal hyperbilirubinemia	P59.8
183707	Neutrophil immunodeficiency syndrome	D71
2314	Autosomal dominant hyper-IgE syndrome	D82.4
183678	Hermansky-Pudlak syndrome with neutropenia	E70.3
449	Hepatoblastoma	C22.2
2177	Hydranencephaly	Q04.3
533	Listeriosis	A32.0
533	Listeriosis	A32.1
533	Listeriosis	A32.7
533	Listeriosis	A32.9
533	Listeriosis	A32.8
183713	Pyogenic bacterial infections due to MyD88 deficiency	D84.8
2372	Laryngocele	Q31.3
183710	Genetic susceptibility to infections due to particular pathogens	D84.8
2380	Legg-Calvé-Perthes disease	M91.1
683	Progressive supranuclear palsy	G23.1
677	Pancreatoblastoma	C25.1
183660	Severe combined immunodeficiency	D81.9
183660	Severe combined immunodeficiency	D81.0
183660	Severe combined immunodeficiency	D81.2
183660	Severe combined immunodeficiency	D81.3
183660	Severe combined immunodeficiency	D81.1
897	Waardenburg-Shah syndrome	Q87.8
808	Seckel syndrome	Q87.1
844	Lown-Ganong-Levine syndrome	I45.6
3027	Caudal regression sequence	Q76.0
676	Hereditary chronic pancreatitis	K86.1
643	Giant axonal neuropathy	G60.8
634	Netherton syndrome	Q80.8
140	Campomelic dysplasia	Q87.1
2828	Young-onset Parkinson disease	G20
642	Hereditary sensory and autonomic neuropathy type 4	G60.8
627	Nance-Horan syndrome	Q87.0
638	Neurofibromatosis-Noonan syndrome	Q87.1
326	Congenital factor V deficiency	D68.2
526	Liddle syndrome	I15.1
650	LCAT deficiency	E78.6
427	Familial hypoaldosteronism	E27.4
215	Congenital stationary night blindness	H53.6
342	Familial Mediterranean fever	E85.0
180	Choroideremia	H31.2
754	Androgen insensitivity syndrome	E34.5
253	Spondyloepiphyseal dysplasia and spondyloepimetaphyseal dysplasia	Q77.7
327	Congenital factor VII deficiency	D68.2
373	Simpson-Golabi-Behmel syndrome	Q87.3
403	Familial hyperaldosteronism type I	E26.0
574	Monosomy 21	Q93.0
653	Multiple endocrine neoplasia type 2	D44.8
146	Differentiated thyroid carcinoma	C73
1331	Familial prostate cancer	C61
157	Carnitine palmitoyltransferase II deficiency	E71.3
847	Alpha-thalassemia-X-linked intellectual disability syndrome	D56.0
1446	Ring chromosome 22 syndrome	Q93.2
2268	ICF syndrome	D84.8
475	Joubert syndrome	Q04.3
392	Holt-Oram syndrome	Q87.2
113	Bazex-Dupré-Christol syndrome	L98.8
86	Familial abdominal aortic aneurysm	I71.4
243	46,XX gonadal dysgenesis	Q99.1
136	CADASIL	F01.1
48	Congenital bilateral absence of vas deferens	Q55.4
528	Berardinelli-Seip congenital lipodystrophy	E88.1
275	Severe combined immunodeficiency due to DCLRE1C deficiency	D81.1
184	Cherubism	K10.8
182101	Idiopathic eosinophilic pneumonia	J82
1047	Sideroblastic anemia	D64.0
1047	Sideroblastic anemia	D64.1
1047	Sideroblastic anemia	D64.2
1047	Sideroblastic anemia	D64.3
71	Chylomicron retention disease	E78.6
1949	Benign familial neonatal epilepsy	G40.3
189	Hidrotic ectodermal dysplasia	Q82.8
1473	Uveal coloboma-cleft lip and palate-intellectual disability	Q12.2
182040	Aplastic anemia	D61.2
182040	Aplastic anemia	D61.8
182040	Aplastic anemia	D61.9
182040	Aplastic anemia	D61.0
182040	Aplastic anemia	D61.1
182040	Aplastic anemia	D61.3
1344	Atrial standstill	I45.5
182050	MYH9-related disease	D69.4
182047	Rare acquired hemolytic anemia	D59.0
182047	Rare acquired hemolytic anemia	D59.1
