id	name	missing_vocabulary	resource_id	resource_code	mapping_distance	similarity	score
D014095	Tooth, Impacted	ORPHANET	SNOMEDCT	109508008	3	0.8164965809277261	0.5749149571305298
D003773	Dental Plaque	ORPHANET	SNOMEDCT	276452005	4	0.8164965809277261	0.5332482904638631
D018269	Carcinoma, Endometrioid	ORPHANET	SNOMEDCT	30289006	2	1.0	0.75
D056729	von Willebrand Disease, Type 3	ORPHANET	SNOMEDCT	359729006	3	0.6666666666666666	0.5
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	309583	3	0.8660254037844387	0.599679368558886
D054752	Langerhans Cell Sarcoma	ORPHANET	SNOMEDCT	724649000	4	1.0	0.625
D006528	Carcinoma, Hepatocellular	ORPHANET	SNOMEDCT	253018005	3	0.8164965809277261	0.5749149571305298
D016170	Accelerated Idioventricular Rhythm	ORPHANET	SNOMEDCT	49260003	4	0.8164965809277261	0.5332482904638631
D001017	Aortic Coarctation	ORPHANET	SNOMEDCT	7305005	3	0.7071067811865475	0.5202200572599404
D049290	Tay-Sachs Disease, AB Variant	ORPHANET	SNOMEDCT	71253000	2	0.8164965809277261	0.6582482904638631
D018261	Mesothelioma, Cystic	ORPHANET	SNOMEDCT	86562005	2	1.0	0.75
D006432	Hemochromatosis	ORPHANET	OMIM	235200	4	1.0	0.625
D058186	Acute Kidney Injury	ORPHANET	SNOMEDCT	14350001000004108	3	1.0	0.6666666666666666
D007645	Keratoderma, Palmoplantar	ORPHANET	OMIM	144200	3	0.8164965809277261	0.5749149571305298
D014839	Vomiting	ORPHANET	SNOMEDCT	12860001000004105	3	0.7071067811865475	0.5202200572599404
D001008	Anxiety Disorders	ORPHANET	OMIM	607834	2	0.7071067811865475	0.6035533905932737
D005706	Gallbladder Neoplasms	ORPHANET	SNOMEDCT	126854002	2	0.5	0.5
D005155	Facial Nerve Diseases	ORPHANET	ICD10CM	G51.9	3	0.6666666666666666	0.5
D012163	Retinal Detachment	ORPHANET	SNOMEDCT	713345005	4	0.8164965809277261	0.5332482904638631
D020325	Migraine with Aura	ORPHANET	SNOMEDCT	4473006	2	0.5	0.5
D020181	Sleep Apnea, Obstructive	ORPHANET	ICD10CM	G47.3	4	0.8164965809277261	0.5332482904638631
D014895	Weil Disease	ORPHANET	SNOMEDCT	398067003	2	1.0	0.75
D013921	Thrombocytopenia	ORPHANET	SNOMEDCT	191326009	2	0.7071067811865475	0.6035533905932737
D010013	Osteogenesis Imperfecta	ORPHANET	SNOMEDCT	205498009	2	0.8164965809277261	0.6582482904638631
D029424	Pulmonary Disease, Chronic Obstructive	ORPHANET	SNOMEDCT	697911002	4	0.8660254037844387	0.5580127018922194
D005923	Glomerulosclerosis, Focal Segmental	ORPHANET	SNOMEDCT	236405006	4	0.8660254037844387	0.5580127018922194
D016109	Epidermolysis Bullosa, Junctional	ORPHANET	ORPHANET	305	4	1.0	0.625
D014627	Vaginitis	ORPHANET	SNOMEDCT	198212006	2	0.7071067811865475	0.6035533905932737
D018354	Alphavirus Infections	ORPHANET	SNOMEDCT	4003003	2	0.5	0.5
D054000	Nevus, Sebaceous of Jadassohn	ORPHANET	ORPHANET	35125	1	0.4082482904638631	0.7041241452319316
D004476	Ectodermal Dysplasia	ORPHANET	ICD10CM	Q82.4	4	0.8164965809277261	0.5332482904638631
D017034	Epilepsy, Frontal Lobe	ORPHANET	SNOMEDCT	230382002	2	0.5773502691896258	0.5386751345948129
D006925	Hymenolepiasis	ORPHANET	ORPHANET	401	4	1.0	0.625
D007003	Hypoglycemia	ORPHANET	SNOMEDCT	302866003	4	1.0	0.625
D003371	Cough	ORPHANET	SNOMEDCT	11833005	3	0.7071067811865475	0.5202200572599404
D002690	Chlamydia Infections	ORPHANET	ICD10CM	A70	4	0.8164965809277261	0.5332482904638631
D056770	Netherton Syndrome	ORPHANET	SNOMEDCT	312514006	2	1.0	0.75
D000141	Acidosis, Renal Tubular	ORPHANET	SNOMEDCT	236532003	3	0.7071067811865476	0.5202200572599405
D003963	Diaper Rash	ORPHANET	ICD10CM	L22	2	0.5	0.5
D052439	Lipid Metabolism Disorders	ORPHANET	SNOMEDCT	267431006	2	0.8164965809277261	0.6582482904638631
D055959	Intervertebral Disc Degeneration	ORPHANET	SNOMEDCT	36427004	3	0.8164965809277261	0.5749149571305298
D009198	Myiasis	ORPHANET	ORPHANET	504	3	0.7071067811865475	0.5202200572599404
D000310	Adrenal Gland Neoplasms	ORPHANET	SNOMEDCT	127021009	2	0.6666666666666666	0.5833333333333333
D003371	Cough	ORPHANET	SNOMEDCT	315246003	3	0.7071067811865475	0.5202200572599404
D006550	Hernia, Femoral	ORPHANET	ICD10CM	K41	2	1.0	0.75
D003397	Craniopharyngioma	ORPHANET	SNOMEDCT	128781004	2	0.7071067811865475	0.6035533905932737
D050072	White Heifer Disease	ORPHANET	SNOMEDCT	82642007	2	1.0	0.75
D008202	Lymphangioma	ORPHANET	SNOMEDCT	254836000	4	1.0	0.625
D005758	Gastritis, Hypertrophic	ORPHANET	SNOMEDCT	80018001	4	0.8164965809277261	0.5332482904638631
D012206	Rhabdomyolysis	ORPHANET	SNOMEDCT	240132004	3	0.7071067811865475	0.5202200572599404
D065705	Hemimegalencephaly	ORPHANET	SNOMEDCT	253170008	2	1.0	0.75
D010217	Phlebotomus Fever	ORPHANET	SNOMEDCT	33670001	2	0.5	0.5
D017180	Tachycardia, Ventricular	ORPHANET	SNOMEDCT	251156000	3	0.7071067811865475	0.5202200572599404
D059787	Acute Pain	ORPHANET	SNOMEDCT	431521000	4	0.8164965809277261	0.5332482904638631
D001041	Aphasia, Wernicke	ORPHANET	ICD10CM	R47.01	3	0.7071067811865475	0.5202200572599404
D010322	Parvoviridae Infections	ORPHANET	SNOMEDCT	83223005	2	0.5	0.5
D001762	Blepharitis	ORPHANET	SNOMEDCT	193910008	2	0.7071067811865475	0.6035533905932737
D051298	Post-Traumatic Headache	ORPHANET	SNOMEDCT	54012000	3	1.0	0.6666666666666666
D017246	Ophthalmoplegia, Chronic Progressive External	ORPHANET	ICD10CM	H49.40	3	0.6708203932499369	0.5020768632916351
D045822	Intestinal Volvulus	ORPHANET	ICD10CM	K56.2	3	0.7071067811865475	0.5202200572599404
D004814	Epidermal Cyst	ORPHANET	SNOMEDCT	254673000	3	0.8164965809277261	0.5749149571305298
D013683	Telangiectasia, Hereditary Hemorrhagic	ORPHANET	OMIM	615506	4	0.8660254037844387	0.5580127018922194
D004936	Diverticulum, Esophageal	ORPHANET	SNOMEDCT	414133009	2	0.5	0.5
D004184	Dirofilariasis	ORPHANET	ORPHANET	166291	4	1.0	0.625
D010048	Ovarian Cysts	ORPHANET	ICD10CM	N83.20	2	0.8164965809277261	0.6582482904638631
D014355	Chagas Disease	ORPHANET	SNOMEDCT	197143009	3	0.7071067811865475	0.5202200572599404
D019575	Blindness, Cortical	ORPHANET	SNOMEDCT	68574006	2	1.0	0.75
D004374	Ductus Arteriosus, Patent	ORPHANET	OMIM	607411	2	0.8660254037844387	0.6830127018922194
D007415	Intestinal Obstruction	ORPHANET	SNOMEDCT	276521007	4	0.8164965809277261	0.5332482904638631
D016917	Angiomatosis, Bacillary	ORPHANET	SNOMEDCT	240624008	2	0.5	0.5
D014328	Trophoblastic Neoplasms	ORPHANET	SNOMEDCT	115234004	2	0.5	0.5
D020182	Sleep Apnea, Central	ORPHANET	ICD10CM	G47.3	3	0.8164965809277261	0.5749149571305298
D008010	Lichen Planus	ORPHANET	SNOMEDCT	44509000	4	0.8164965809277261	0.5332482904638631
D003924	Diabetes Mellitus, Type 2	ORPHANET	SNOMEDCT	445353002	4	0.8660254037844387	0.5580127018922194
D010612	Pharyngitis	ORPHANET	SNOMEDCT	195664005	2	0.5773502691896258	0.5386751345948129
D014987	Xerostomia	ORPHANET	SNOMEDCT	707297005	3	0.7071067811865475	0.5202200572599404
D020896	Hypovolemia	ORPHANET	ICD10CM	E86.1	2	1.0	0.75
D015451	Leukemia, Lymphocytic, Chronic, B-Cell	ORPHANET	SNOMEDCT	92814006	4	0.75	0.5
D000071079	Stenosis, Pulmonary Artery	ORPHANET	SNOMEDCT	449125001	4	0.8660254037844387	0.5580127018922194
D013575	Syncope	ORPHANET	ICD10CM	R55	3	0.7071067811865475	0.5202200572599404
D018201	Nephroma, Mesoblastic	ORPHANET	SNOMEDCT	11793003	4	1.0	0.625
D018261	Mesothelioma, Cystic	ORPHANET	ORPHANET	168816	2	0.8164965809277261	0.6582482904638631
D001183	Arthus Reaction	ORPHANET	SNOMEDCT	29548007	2	1.0	0.75
D003371	Cough	ORPHANET	SNOMEDCT	247410004	3	0.7071067811865475	0.5202200572599404
D018382	Thyroid Hormone Resistance Syndrome	ORPHANET	SNOMEDCT	718193005	4	0.8660254037844387	0.5580127018922194
D014391	Tuberculosis, Miliary	ORPHANET	SNOMEDCT	186280001	2	0.8164965809277261	0.6582482904638631
D012127	Respiratory Distress Syndrome, Newborn	ORPHANET	SNOMEDCT	707540007	3	0.8660254037844387	0.599679368558886
D006475	Vitamin K Deficiency Bleeding	ORPHANET	SNOMEDCT	52675005	3	0.8660254037844387	0.599679368558886
D018308	Papilloma, Inverted	ORPHANET	SNOMEDCT	104081000119103	2	1.0	0.75
D020031	Epstein-Barr Virus Infections	ORPHANET	SNOMEDCT	240530001	2	0.8164965809277261	0.6582482904638631
D017180	Tachycardia, Ventricular	ORPHANET	SNOMEDCT	233908008	3	0.7071067811865475	0.5202200572599404
D016891	Polycystic Kidney, Autosomal Dominant	ORPHANET	ORPHANET	34149	4	0.75	0.5
D054098	Thrombocytopenia, Neonatal Alloimmune	ORPHANET	SNOMEDCT	240305000	2	0.8660254037844387	0.6830127018922194
D009134	Muscular Atrophy, Spinal	ORPHANET	OMIM	271109	3	0.7745966692414834	0.5539650012874083
D008303	Malignant Carcinoid Syndrome	ORPHANET	ICD10CM	E34.0	2	0.7071067811865475	0.6035533905932737
D013705	Temporomandibular Joint Disorders	ORPHANET	SNOMEDCT	41888000	3	0.6666666666666666	0.5
D050488	Hallux Varus	ORPHANET	ORPHANET	1278	3	0.8164965809277261	0.5749149571305298
D016569	Blepharophimosis	ORPHANET	ICD10CM	H02.52	2	1.0	0.75
D010921	Placenta Accreta	ORPHANET	SNOMEDCT	25585008	2	0.5	0.5
D007592	Joint Diseases	ORPHANET	SNOMEDCT	8316001	2	0.7071067811865475	0.6035533905932737
D009216	Myopia	ORPHANET	OMIM	614167	2	0.5	0.5
D009216	Myopia	ORPHANET	OMIM	614166	2	0.5	0.5
D005512	Food Hypersensitivity	ORPHANET	SNOMEDCT	414285001	2	0.5	0.5
D004684	Leukoencephalitis, Acute Hemorrhagic	ORPHANET	OMIM	606752	4	1.0	0.625
D016114	Ichthyosis, X-Linked	ORPHANET	SNOMEDCT	402771003	2	0.8164965809277261	0.6582482904638631
D019693	Hepatitis, Autoimmune	ORPHANET	SNOMEDCT	721712002	4	0.8164965809277261	0.5332482904638631
D019571	Arrhythmogenic Right Ventricular Dysplasia	ORPHANET	OMIM	602087	3	0.8944271909999159	0.6138802621666246
D019571	Arrhythmogenic Right Ventricular Dysplasia	ORPHANET	OMIM	602086	3	0.8944271909999159	0.6138802621666246
D006848	Testicular Hydrocele	ORPHANET	ICD10CM	N43.3	2	0.5	0.5
D013587	Syphilis	ORPHANET	SNOMEDCT	240557004	3	0.7071067811865475	0.5202200572599404
D008375	Maple Syrup Urine Disease	ORPHANET	SNOMEDCT	31368008	4	0.8660254037844387	0.5580127018922194
D020242	Encephalomyelitis, Eastern Equine	ORPHANET	SNOMEDCT	416925005	2	0.6666666666666666	0.5833333333333333
D014848	Vulvovaginitis	ORPHANET	SNOMEDCT	198215008	2	0.7071067811865475	0.6035533905932737
D015212	Inflammatory Bowel Diseases	ORPHANET	SNOMEDCT	24526004	2	0.6666666666666666	0.5833333333333333
D005352	Fibromuscular Dysplasia	ORPHANET	ICD10CM	I77.3	2	0.8164965809277261	0.6582482904638631
D004826	Epiglottitis	ORPHANET	SNOMEDCT	80384002	4	1.0	0.625
D017453	Dermatitis, Irritant	ORPHANET	SNOMEDCT	110979008	2	0.8164965809277261	0.6582482904638631
D014395	Peritonitis, Tuberculous	ORPHANET	ICD10CM	A18.31	3	1.0	0.6666666666666666
D007443	Intussusception	ORPHANET	SNOMEDCT	49723003	2	0.7071067811865475	0.6035533905932737
D010019	Osteomyelitis	ORPHANET	ICD10CM	M86.9	2	0.7071067811865475	0.6035533905932737
D005177	Factor XIII Deficiency	ORPHANET	SNOMEDCT	6364000	4	0.8660254037844387	0.5580127018922194
D052018	Bulimia Nervosa	ORPHANET	SNOMEDCT	59645001	3	0.8164965809277261	0.5749149571305298
D006551	Hernia, Hiatal	ORPHANET	SNOMEDCT	88639006	4	0.8164965809277261	0.5332482904638631
D001342	Autonomic Nervous System Diseases	ORPHANET	SNOMEDCT	724813004	4	0.75	0.5
D008133	Long QT Syndrome	ORPHANET	OMIM	603830	3	0.8164965809277261	0.5749149571305298
D011085	Polycystic Ovary Syndrome	ORPHANET	SNOMEDCT	69878008	2	0.5	0.5
D009902	Optic Neuritis	ORPHANET	SNOMEDCT	194052008	2	0.8164965809277261	0.6582482904638631
D001752	Blast Crisis	ORPHANET	SNOMEDCT	413656006	2	0.5773502691896258	0.5386751345948129
D001996	Bronchopneumonia	ORPHANET	SNOMEDCT	266352008	2	0.5773502691896258	0.5386751345948129
D004483	Ectropion	ORPHANET	SNOMEDCT	127559009	2	1.0	0.75
D009134	Muscular Atrophy, Spinal	ORPHANET	OMIM	271150	3	0.6666666666666666	0.5
D018500	Diabetes Insipidus, Nephrogenic	ORPHANET	SNOMEDCT	111395007	2	0.8660254037844387	0.6830127018922194
D005621	Friedreich Ataxia	ORPHANET	SNOMEDCT	10394003	2	1.0	0.75
D007645	Keratoderma, Palmoplantar	ORPHANET	ORPHANET	307141	4	0.8164965809277261	0.5332482904638631
D007010	Hyponatremia	ORPHANET	ICD10CM	E87.1	2	0.7071067811865475	0.6035533905932737
D007738	Kyphosis	ORPHANET	SNOMEDCT	414564002	2	1.0	0.75
D006529	Hepatomegaly	ORPHANET	ICD10CM	R16.0	2	0.5	0.5
D008640	Mesenteric Lymphadenitis	ORPHANET	SNOMEDCT	191378007	2	0.7071067811865475	0.6035533905932737
D008010	Lichen Planus	ORPHANET	SNOMEDCT	402352002	4	0.8164965809277261	0.5332482904638631
D009220	Myositis	ORPHANET	SNOMEDCT	203110007	2	0.7071067811865475	0.6035533905932737
D007003	Hypoglycemia	ORPHANET	ICD10CM	E16.2	3	0.7071067811865475	0.5202200572599404
D012448	Sadism	ORPHANET	SNOMEDCT	765765000	2	1.0	0.75
D001251	Astigmatism	ORPHANET	SNOMEDCT	193626006	2	0.7071067811865475	0.6035533905932737
D003320	Corneal Ulcer	ORPHANET	SNOMEDCT	231897001	4	0.8164965809277261	0.5332482904638631
D009896	Optic Atrophy	ORPHANET	OMIM	311050	3	0.7071067811865475	0.5202200572599404
D013180	Sprains and Strains	ORPHANET	SNOMEDCT	209409002	2	0.6324555320336759	0.566227766016838
D003919	Diabetes Insipidus	ORPHANET	ICD10CM	E23.2	3	1.0	0.6666666666666666
D005953	Glycogen Storage Disease Type I	ORPHANET	ORPHANET	79261	3	0.6666666666666666	0.5
D019694	Hepatitis B, Chronic	ORPHANET	SNOMEDCT	235871004	3	0.6666666666666666	0.5
D017889	Exfoliation Syndrome	ORPHANET	OMIM	177650	4	1.0	0.625
D002312	Cardiomyopathy, Hypertrophic	ORPHANET	SNOMEDCT	700065003	4	0.8164965809277261	0.5332482904638631
D009902	Optic Neuritis	ORPHANET	SNOMEDCT	432521000124106	4	0.8164965809277261	0.5332482904638631
D014096	Tooth, Supernumerary	ORPHANET	SNOMEDCT	109451005	3	0.7071067811865475	0.5202200572599404
D054141	Ventricular Flutter	ORPHANET	SNOMEDCT	111288001	3	1.0	0.6666666666666666
D007049	Iatrogenic Disease	ORPHANET	SNOMEDCT	12456005	2	1.0	0.75
D015878	Mydriasis	ORPHANET	SNOMEDCT	404649002	3	0.7071067811865475	0.5202200572599404
D000742	Anemia, Dyserythropoietic, Congenital	ORPHANET	SNOMEDCT	713388002	3	0.6666666666666666	0.5
D012628	Dermatitis, Seborrheic	ORPHANET	SNOMEDCT	200776003	4	0.8164965809277261	0.5332482904638631
D008312	Malocclusion, Angle Class II	ORPHANET	SNOMEDCT	235087000	3	0.8164965809277261	0.5749149571305298
D057045	Laryngopharyngeal Reflux	ORPHANET	SNOMEDCT	414581006	2	1.0	0.75
D009668	Nose Diseases	ORPHANET	ORPHANET	2695	2	0.5	0.5
D014689	Venous Insufficiency	ORPHANET	SNOMEDCT	703283003	4	0.8164965809277261	0.5332482904638631
D054877	Wolf-Hirschhorn Syndrome	ORPHANET	SNOMEDCT	17122004	2	1.0	0.75
D054438	Leukemia, Myeloid, Chronic, Atypical, BCR-ABL Negative	ORPHANET	SNOMEDCT	277589003	4	0.8164965809277261	0.5332482904638631
D003234	Conjunctivitis, Bacterial	ORPHANET	SNOMEDCT	128350005	2	1.0	0.75
D010185	Pancreatic Fistula	ORPHANET	SNOMEDCT	25803005	2	1.0	0.75
D005244	Fecal Impaction	ORPHANET	SNOMEDCT	44635007	3	0.8164965809277261	0.5749149571305298
D017699	Pelvic Pain	ORPHANET	SNOMEDCT	717717002	4	0.8164965809277261	0.5332482904638631
D013742	Tetanus	ORPHANET	SNOMEDCT	13766008	3	0.7071067811865475	0.5202200572599404
D005199	Fanconi Anemia	ORPHANET	ORPHANET	84	4	1.0	0.625
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300495	2	1.0	0.75
D012805	Sickle Cell Trait	ORPHANET	SNOMEDCT	10759401000119105	3	0.8660254037844387	0.599679368558886
D054988	Idiopathic Interstitial Pneumonias	ORPHANET	SNOMEDCT	700249006	3	0.6666666666666666	0.5
D014125	Toxoplasmosis, Congenital	ORPHANET	ORPHANET	858	4	1.0	0.625
D014847	Vulvitis	ORPHANET	ICD10CM	N76.2	3	0.7071067811865475	0.5202200572599404
D015746	Abdominal Pain	ORPHANET	SNOMEDCT	247353003	3	0.8164965809277261	0.5749149571305298
D059388	Pelvic Girdle Pain	ORPHANET	SNOMEDCT	53574006	4	0.8164965809277261	0.5332482904638631
D002581	Uterine Cervical Incompetence	ORPHANET	SNOMEDCT	199481003	2	0.6666666666666666	0.5833333333333333
D008545	Melanoma	ORPHANET	SNOMEDCT	93655004	3	0.7071067811865475	0.5202200572599404
D006943	Hyperglycemia	ORPHANET	ICD10CM	R73.9	3	0.7071067811865475	0.5202200572599404
D011618	Psychotic Disorders	ORPHANET	ICD10CM	F23	2	0.5	0.5
D012848	Sinoatrial Block	ORPHANET	SNOMEDCT	164901004	3	0.7071067811865475	0.5202200572599404
D005738	Gas Gangrene	ORPHANET	SNOMEDCT	240110008	4	0.8164965809277261	0.5332482904638631
D017043	Chalazion	ORPHANET	SNOMEDCT	397514009	2	1.0	0.75
D003550	Cystic Fibrosis	ORPHANET	SNOMEDCT	707577004	3	0.7071067811865475	0.5202200572599404
D015325	Pyruvate Dehydrogenase Complex Deficiency Disease	ORPHANET	ORPHANET	255138	4	0.75	0.5
D020526	Brain Stem Infarctions	ORPHANET	ICD10CM	G46.3	3	0.6666666666666666	0.5
D053360	Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive	ORPHANET	ORPHANET	238468	3	0.7745966692414834	0.5539650012874083
D001014	Aortic Aneurysm	ORPHANET	SNOMEDCT	195264004	2	0.7071067811865475	0.6035533905932737
D009902	Optic Neuritis	ORPHANET	ICD10CM	H46.9	3	0.8164965809277261	0.5749149571305298
D012001	Hyperacusis	ORPHANET	ICD10CM	H93.23	2	1.0	0.75
D013206	Staphylococcal Scalded Skin Syndrome	ORPHANET	ORPHANET	36236	4	1.0	0.625
D011305	Presbyopia	ORPHANET	SNOMEDCT	41256004	2	1.0	0.75
D009902	Optic Neuritis	ORPHANET	ICD10CM	H46.1	2	0.5	0.5
D002607	Charcot-Marie-Tooth Disease	ORPHANET	SNOMEDCT	42986003	3	0.7071067811865475	0.5202200572599404
D004677	Encephalocele	ORPHANET	SNOMEDCT	65455002	3	0.7071067811865475	0.5202200572599404
D011671	Pulpitis	ORPHANET	SNOMEDCT	196331007	2	0.7071067811865475	0.6035533905932737
D004834	Epilepsy, Post-Traumatic	ORPHANET	SNOMEDCT	75023009	2	0.5	0.5
D000073605	Spotted Fever Group Rickettsiosis	ORPHANET	ICD10CM	A77.9	2	0.5773502691896258	0.5386751345948129
D013945	Thymoma	ORPHANET	SNOMEDCT	444231005	2	1.0	0.75
D000419	Albuminuria	ORPHANET	SNOMEDCT	29738008	4	1.0	0.625
D007855	Lead Poisoning	ORPHANET	SNOMEDCT	38342005	2	0.8164965809277261	0.6582482904638631
D017497	Hidradenitis Suppurativa	ORPHANET	SNOMEDCT	18638007	4	0.8164965809277261	0.5332482904638631
D006977	Hypertension, Renal	ORPHANET	SNOMEDCT	14973001	4	0.8164965809277261	0.5332482904638631
D011704	Pyelonephritis	ORPHANET	SNOMEDCT	197784003	2	0.5773502691896258	0.5386751345948129
D020238	Prosopagnosia	ORPHANET	OMIM	610382	3	0.7071067811865475	0.5202200572599404
D008312	Malocclusion, Angle Class II	ORPHANET	ICD10CM	M26.212	2	0.75	0.625
D058499	Retinal Dystrophies	ORPHANET	SNOMEDCT	314407005	2	0.5	0.5
D010201	Panniculitis, Nodular Nonsuppurative	ORPHANET	SNOMEDCT	33760009	2	0.6666666666666666	0.5833333333333333
D029597	Romano-Ward Syndrome	ORPHANET	ORPHANET	101016	4	1.0	0.625
D002561	Cerebrovascular Disorders	ORPHANET	SNOMEDCT	195249004	2	0.5	0.5
D006521	Hepatitis, Chronic	ORPHANET	ICD10CM	B18.9	3	0.7071067811865475	0.5202200572599404
D007593	Joint Instability	ORPHANET	ICD10CM	M25.30	3	0.7071067811865475	0.5202200572599404
D011226	Pre-Excitation Syndromes	ORPHANET	ICD10CM	I45.6	2	0.7071067811865475	0.6035533905932737
D008538	Meige Syndrome	ORPHANET	ORPHANET	90186	4	1.0	0.625
D005166	Factor V Deficiency	ORPHANET	ORPHANET	35909	4	0.7745966692414834	0.5122983346207417
D005531	Foot Deformities, Acquired	ORPHANET	SNOMEDCT	240244006	2	0.6666666666666666	0.5833333333333333
D004714	Endometrial Hyperplasia	ORPHANET	SNOMEDCT	399473002	3	0.7071067811865475	0.5202200572599404
D005258	Felty Syndrome	ORPHANET	SNOMEDCT	57160007	2	1.0	0.75
D006521	Hepatitis, Chronic	ORPHANET	ICD10CM	B18.1	3	0.7071067811865475	0.5202200572599404
D006521	Hepatitis, Chronic	ORPHANET	ICD10CM	B18.2	3	0.7071067811865475	0.5202200572599404
D018934	Fournier Gangrene	ORPHANET	SNOMEDCT	397900003	3	0.8164965809277261	0.5749149571305298
D012652	Self Mutilation	ORPHANET	SNOMEDCT	130968006	2	1.0	0.75
D008271	Mycetoma	ORPHANET	ORPHANET	2583	4	1.0	0.625
D006322	Heart Aneurysm	ORPHANET	SNOMEDCT	194847002	2	0.8164965809277261	0.6582482904638631
D017180	Tachycardia, Ventricular	ORPHANET	SNOMEDCT	164895002	3	0.8164965809277261	0.5749149571305298
D018278	Carcinoma, Neuroendocrine	ORPHANET	SNOMEDCT	253000007	2	1.0	0.75
D008169	Lung Abscess	ORPHANET	SNOMEDCT	196108004	4	0.8164965809277261	0.5332482904638631
D010954	Plasmacytoma	ORPHANET	ORPHANET	86855	4	1.0	0.625
D010267	Parapsoriasis	ORPHANET	SNOMEDCT	88233000	2	1.0	0.75
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300423	3	0.8660254037844387	0.599679368558886
D017488	Hyperkeratosis, Epidermolytic	ORPHANET	SNOMEDCT	239071005	2	1.0	0.75
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	611880	3	0.8164965809277261	0.5749149571305298
D020417	Nystagmus, Congenital	ORPHANET	SNOMEDCT	194173005	2	1.0	0.75
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300428	3	0.8660254037844387	0.599679368558886
D008946	Mitral Valve Stenosis	ORPHANET	ICD10CM	I05.0	3	0.6666666666666666	0.5
D020220	Facial Nerve Injuries	ORPHANET	ICD10CM	S04.5	2	0.6666666666666666	0.5833333333333333
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	611879	3	0.8164965809277261	0.5749149571305298
D008551	Melena	ORPHANET	SNOMEDCT	272045003	3	0.7071067811865475	0.5202200572599404
D002311	Cardiomyopathy, Dilated	ORPHANET	OMIM	611878	3	0.8164965809277261	0.5749149571305298
D007057	Ichthyosis	ORPHANET	SNOMEDCT	763768001	3	0.7071067811865475	0.5202200572599404
D011305	Presbyopia	ORPHANET	ICD10CM	H52.4	3	1.0	0.6666666666666666
D054144	Heart Failure, Diastolic	ORPHANET	SNOMEDCT	609555007	4	0.8660254037844387	0.5580127018922194
D003704	Dementia	ORPHANET	ICD10CM	F03	2	0.7071067811865475	0.6035533905932737
D013590	Syphilis, Congenital	ORPHANET	ICD10CM	A50.9	3	0.8164965809277261	0.5749149571305298
D018252	Syringoma	ORPHANET	SNOMEDCT	302828001	2	0.7071067811865475	0.6035533905932737
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300436	3	0.8660254037844387	0.599679368558886
D018215	Osteoblastoma	ORPHANET	SNOMEDCT	55333008	3	1.0	0.6666666666666666
D005166	Factor V Deficiency	ORPHANET	OMIM	227400	4	1.0	0.625
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300434	3	0.7071067811865476	0.5202200572599405
D038901	Mental Retardation, X-Linked	ORPHANET	OMIM	300433	4	0.8660254037844387	0.5580127018922194
D029424	Pulmonary Disease, Chronic Obstructive	ORPHANET	ICD10CM	J44.1	4	0.7745966692414834	0.5122983346207417
